"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","FBgn0041191",2442.56537581148,-0.281327768963218,0.0683366371386445,-4.11679270070676,3.84181331900268e-05,0.00396210616226981
"2","FBgn0035437",1321.74999386371,-0.199777249738597,0.0625450975759895,-3.19413123460039,0.00140252343822699,0.0440063588522993
