"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2","FBgn0037647",720.107298934703,-0.219432878195052,0.0604149318104431,-3.63209676183267,0.000281127662135415,0.00999013790215849
