"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0035022",71.7418670487766,-1.73179534873352,0.170532201737494,123.905492161956,1.24240799736585e-27,1.44206296254254e-23
"FBgn0039677",54.5710093461248,-1.29925274034353,0.133563130900061,106.931264001173,6.02796956173059e-24,3.49833213515035e-20
"FBgn0000639",251.507139147576,-1.98949219725334,0.239716724964647,97.5994043963231,6.40558232012746e-22,2.47831979965731e-18
"FBgn0026563",356.022731989555,-1.97315043720269,0.201117636416655,92.2561882322876,9.26452728390757e-21,2.68833420460788e-17
"FBgn0053459",61.715645581714,-1.59720188501362,0.167527556086262,91.4785546932218,1.36673476694136e-20,3.17273808797768e-17
"FBgn0025595",2234.97210717838,1.49604632507466,0.158845093621247,85.1548866987022,3.22738889134275e-19,6.24338381030254e-16
"FBgn0034387",696.023427739098,0.653117861672236,0.0711404765710332,83.6701493284702,6.78044071906577e-19,1.12429393465995e-15
"FBgn0053494",1069.49096159606,0.860424213729432,0.0970447893380415,81.7196762779786,1.79803344105066e-18,2.60872176878438e-15
"FBgn0015035",3101.44718950936,2.28348325027496,0.281265777033325,80.8909407780463,2.7211682312119e-18,3.50939996218628e-15
"FBgn0034479",2801.4794408543,1.04204991896662,0.136183350457454,75.3690921457926,4.30337891367253e-17,4.99493190509971e-14
"FBgn0033782",1680.78508779029,1.17316775871593,0.143961024136152,68.565072845839,1.29206274961069e-15,1.36336112133921e-12
"FBgn0004554",84.4354035080524,-1.79004456321533,0.253619099867505,65.542127376963,5.85744034183841e-15,5.6656091706432e-12
"FBgn0039679",38.2244956203602,-1.08791269931608,0.147337491150578,64.139201708228,1.18127037434835e-14,1.05469271038933e-11
"FBgn0040609",1561.78360768139,1.50567822625982,0.183307048026205,63.0190189947446,2.06820649576235e-14,1.7146909140224e-11
"FBgn0051664",670.002432035623,-1.00566433492481,0.139956718337598,61.9289958010501,3.5668876234882e-14,2.76005764305517e-11
"FBgn0000346",2287.32835002024,0.39212358629031,0.0528017563471456,61.5534001361908,4.30376935895933e-14,3.12211568434006e-11
"FBgn0265266",18.4927455433436,-1.80965452318646,0.257688451850299,59.6420258440702,1.11917665655e-13,7.64134320739754e-11
"FBgn0035282",203.459891936737,1.72174568025863,0.21530454551565,59.1228593650036,1.45088907894457e-13,9.35581641072759e-11
"FBgn0039748",133.005205153799,0.454280779296048,0.0814278598931938,58.7727624524792,1.72844987820824e-13,1.05590093349279e-10
"FBgn0024289",5330.67004886893,-1.72723641170874,0.21681657027812,57.8638672878559,2.72283213577249e-13,1.58019562999557e-10
"FBgn0039152",1455.67473233859,1.36690962918098,0.18288909720367,56.2668781157124,6.05065875395459e-13,3.3442855312929e-10
"FBgn0003261",15284.6710628388,0.260711958199526,0.0357497403552115,55.7819692961485,7.7107970491316e-13,4.06814642496684e-10
"FBgn0026593",1663.6463935915,0.550211820338182,0.073636992782955,55.3391659735123,9.6217217250957e-13,4.8556227853559e-10
"FBgn0036995",980.139335552262,-1.28954796186768,0.17558029389237,55.1387820169215,1.06356886577913e-12,5.14368492712433e-10
"FBgn0033446",7492.75758246827,1.28855136932969,0.168236231695172,54.7131343035447,1.31581199815913e-12,6.10905194505323e-10
"FBgn0036381",2952.54303277508,1.46855824562107,0.193461911339431,53.3934859420197,2.5453754022461e-12,1.13631431899502e-09
"FBgn0039226",391.176998331761,0.426262374042,0.0657446517987032,53.2911869337903,2.67895729298402e-12,1.15165397406169e-09
"FBgn0038484",817.833135224146,2.28501029354862,0.30290433485788,52.2726208958533,4.45804651072709e-12,1.84801949464319e-09
"FBgn0050287",17.2950452621132,-1.32295429501026,0.204246407265397,52.0027668830517,5.10202578905819e-12,2.0420418390896e-09
"FBgn0038981",902.487854271923,0.232722831547618,0.0526844969245545,51.7147108277209,5.89241365335166e-12,2.27977484248176e-09
"FBgn0027657",4696.69018982305,-0.499821810824175,0.0818505152767694,51.4873192488044,6.60192644155528e-12,2.47188903893975e-09
"FBgn0027578",2177.19108806852,-0.740722541311218,0.110131029684875,51.0661355789326,8.14947352056279e-12,2.95596684853663e-09
"FBgn0036024",3840.56781854208,-3.38106328793272,0.432251181506631,50.7343072398616,9.62022348789587e-12,3.38369497042446e-09
"FBgn0028864",51.876213521853,-1.02860472269534,0.151107380565299,50.259176077036,1.21999649332408e-11,4.0571879352772e-09
"FBgn0051780",51.8978060404148,-1.02895160408928,0.150996971684771,50.2535826239355,1.22341326556993e-11,4.0571879352772e-09
"FBgn0005616",303.648309752982,0.341306895449221,0.0489451125478192,49.9411986526655,1.43023203965579e-11,4.61130646785689e-09
"FBgn0024179",1025.09616396943,0.65455722172614,0.0929130235545148,49.3417878189362,1.93004267383256e-11,6.05459603112824e-09
"FBgn0039767",1808.94281667757,-0.199956866538681,0.0406533851381802,47.8776637512407,4.01326107833819e-11,1.22584003516504e-08
"FBgn0039877",1715.82649779911,-0.269242980051379,0.0426364018369221,47.3788991110422,5.14994722686987e-11,1.53270352467381e-08
"FBgn0039676",74.3289227155067,-1.06477308548873,0.160280850943789,46.4371531042827,8.24708224726231e-11,2.39309709109934e-08
"FBgn0058160",1913.88768641777,-0.281272161093538,0.053428699939937,45.5281345127275,1.29924545090531e-10,3.6781321825995e-08
"FBgn0034996",16.5081385301557,-1.21714157086044,0.184526534154203,45.3291492485978,1.4351599488905e-10,3.96616703018382e-08
"FBgn0024740",292.851930721321,-1.32509987373259,0.194717501538397,45.2732490560148,1.47583864623417e-10,3.98373468996278e-08
