"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0035022",71.7418670487766,1.73179537343714,0.170531320200555,10.1552921269855,3.13868791261555e-24,3.74194372942026e-20
"FBgn0026563",356.022731989555,1.97315080969076,0.201116779681925,9.8109705854051,1.00992438147576e-22,6.02015923797703e-19
"FBgn0039677",54.5710093461248,1.29925352459485,0.133562199412613,9.72770387361674,2.29719646047656e-22,9.12905873393385e-19
"FBgn0053459",61.715645581714,1.59720189397731,0.167526489998519,9.53402589639069,1.51299264850316e-21,4.50947458886368e-18
"FBgn0025595",2234.97210717838,-1.4960461872177,0.158844995772658,-9.41827710681469,4.58550155029258e-21,1.09336698965176e-17
"FBgn0034387",696.023427739098,-0.65311796464865,0.0711403181852764,-9.18070063937136,4.28295543403421e-20,8.51023244742598e-17
"FBgn0053494",1069.49096159606,-0.860424017980054,0.0970446410719427,-8.86627029041398,7.56367431032743e-19,1.28820178753891e-15
"FBgn0000639",251.507139147576,1.98949253332319,0.239715556898742,8.29938848801362,1.04648642130438e-16,1.55952638934885e-13
"FBgn0040609",1561.78360768139,-1.5056782290722,0.18330691472029,-8.21397398657725,2.13985959036265e-16,2.83460067070039e-13
"FBgn0033782",1680.78508779029,-1.17316771711394,0.143960920662353,-8.14920960296925,3.66310557424597e-16,4.36715446561604e-13
"FBgn0015035",3101.44718950936,-2.28348322029991,0.281265679676665,-8.11859883838276,4.71596556332089e-16,5.1112492223556e-13
"FBgn0035282",203.459891936737,-1.72174604704679,0.215303840499705,-7.99681995012605,1.27673723351232e-15,1.26843844149449e-12
"FBgn0024289",5330.67004886893,1.72723641571133,0.216816555855153,7.96634928960513,1.63430586737786e-15,1.49878419622145e-12
"FBgn0036024",3840.56781854208,3.38106328793272,0.432251181506631,7.82198738277098,5.19958217598284e-15,4.42781562157625e-12
"FBgn0033446",7492.75758246827,-1.28855136943994,0.168236235342658,-7.65917857597956,1.87126054302325e-14,1.47651700453946e-11
"FBgn0034479",2801.4794408543,-1.0420498711174,0.136183298776218,-7.6518183983026,1.98156954140508e-14,1.47651700453946e-11
"FBgn0036381",2952.54303277508,-1.46855824822869,0.193461856116163,-7.59094468393248,3.17581518621812e-14,2.22718050882896e-11
"FBgn0038484",817.833135224146,-2.28501025987786,0.302903869693864,-7.54368130782631,4.56886879813612e-14,3.02611410063216e-11
"FBgn0026593",1663.6463935915,-0.550211830563591,0.0736369417115244,-7.47195385597445,7.90127177627793e-14,4.70994810583927e-11
"FBgn0039152",1455.67473233859,-1.36690955641873,0.182888916064334,-7.47398795855894,7.78002632119042e-14,4.70994810583927e-11
"FBgn0000346",2287.32835002024,-0.392123586792838,0.0528017336787898,-7.42633924064414,1.11644439111978e-13,6.33821430044285e-11
"FBgn0039679",38.2244956203602,1.0879137551649,0.147336723342243,7.38386011637995,1.53764998325979e-13,8.33266504564689e-11
