"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0033127",1411.23907262247,-0.344973490490639,0.0683860933784304,-5.04449769606882,4.54714311944248e-07,6.77638003374915e-05
"FBgn0028708",460.402068050615,0.193741231957781,0.0384432246653119,5.03967171444382,4.66331061427149e-07,6.86370236337589e-05
"FBgn0030914",44.2353014198656,-0.692743573002189,0.137617414720089,-5.03383655630515,4.8075961361761e-07,6.98977574823066e-05
"FBgn0014863",6389.69511060013,-0.535057543260258,0.10658981609579,-5.01978109033806,5.17303972990025e-07,7.43047947709286e-05
"FBgn0038965",1121.40627255205,0.212968630098959,0.0424691215790146,5.01467000448143,5.31245630444224e-07,7.53989334066195e-05
"FBgn0030332",1134.79644632958,-0.510225525397806,0.102140569345277,-4.9953268193859,5.87362121231811e-07,8.23827201097135e-05
"FBgn0033809",311.081984503195,-0.401608911194037,0.0804578253867789,-4.99154568574794,5.98980108547994e-07,8.30353587687114e-05
"FBgn0266451",5548.30499395055,-0.482701393526382,0.0971297117473619,-4.96965742863426,6.70712953541218e-07,9.14709735905933e-05
"FBgn0035710",1190.20504290849,-0.396859043439548,0.0798770899236647,-4.96837132923609,6.75175782248969e-07,9.14709735905933e-05
"FBgn0052283",11.9183788981564,-1.78664921683445,0.359787371515932,-4.96584749294163,6.84016938097504e-07,9.16275273707691e-05
"FBgn0002562",34.0785914161358,2.85658797695567,0.576958993255826,4.95111092876066,7.37910247542428e-07,9.37480041156231e-05
"FBgn0263402",43.9218977950484,-1.15967243411192,0.234240319891088,-4.95078061134447,7.39163931124692e-07,9.37480041156231e-05
"FBgn0010397",1292.40114544699,-0.284919026047955,0.0574666797573687,-4.95798656283811,7.12274883159649e-07,9.37480041156231e-05
"FBgn0033654",187.256720799403,-0.386940723906751,0.0781537270266203,-4.95102074626529,7.38252321886329e-07,9.37480041156231e-05
"FBgn0030048",322.703671560678,0.287711959166355,0.0580417467261555,4.95698312671047,7.15961917521737e-07,9.37480041156231e-05
"FBgn0041184",715.359648347814,-0.527146240141986,0.106596032436075,-4.9452707393975,7.60381111540843e-07,9.44298292894784e-05
"FBgn0038100",2662.57742080789,0.54965090728886,0.111123968447345,4.94628580106288,7.56428769882747e-07,9.44298292894784e-05
"FBgn0042201",1365.47378108029,-0.732745888505042,0.149008777599076,-4.9174679526368,8.76708037041255e-07,0.0001077537445114
"FBgn0014931",260.696401415925,0.435890639211623,0.0886846237782877,4.91506442313329,8.87532692562147e-07,0.000107971068986999
"FBgn0002789",4520.42480935645,-0.54117218815227,0.111238141928161,-4.86498766315036,1.14463946812954e-06,0.000137842340798388
"FBgn0261439",6782.99154082878,-0.237567132950454,0.0488800477424398,-4.8602066471426,1.17263285513389e-06,0.000139801288989062
"FBgn0010424",455.116483365633,-0.624906709791242,0.128761854234979,-4.85319750561251,1.21486590734177e-06,0.000143402290567609
"FBgn0034420",2335.20047370231,-0.236809088973791,0.0489544361051278,-4.83733667088419,1.31590434919975e-06,0.000153805996579995
"FBgn0267084",74.3048823259273,2.79182287136316,0.577440317055345,4.83482498347197,1.33262828558395e-06,0.000154248489521669
"FBgn0035985",2105.44306318441,-0.46206058433789,0.0956428550863504,-4.83110404766485,1.35778020711509e-06,0.000155648611819482
"FBgn0053108",95.2979495537964,-0.348007351162688,0.0721918842232913,-4.82058828228243,1.43135495677159e-06,0.000162520131377437
"FBgn0030258",446.391233041615,-0.496575902983215,0.103437095661898,-4.80075257146004,1.58070473925069e-06,0.00017778454623912
"FBgn0262887",185.991026295659,-0.252357433501189,0.0526680708116941,-4.79146909336115,1.65564527390196e-06,0.000184472924817376
"FBgn0027584",4708.15133970661,0.790077533357949,0.16512984621617,4.7845834745323,1.7134227884786e-06,0.000185703877129472
"FBgn0030893",253.612427269324,-0.37504598667536,0.0783650535928851,-4.78588311345724,1.70237115345075e-06,0.000185703877129472
"FBgn0034709",773.219920865787,-0.277119949985827,0.0578998874470772,-4.78619151443301,1.69975870409021e-06,0.000185703877129472
"FBgn0033134",853.213811043031,-0.323442690474842,0.0676514753532356,-4.78101458668887,1.74412705285707e-06,0.000186947568626012
"FBgn0033446",7492.75758246827,-0.803859138312553,0.168184703684999,-4.77962098038438,1.75625966164346e-06,0.000186947568626012
"FBgn0026563",356.022731989555,0.939524979540318,0.197070151605335,4.76746464082429,1.86558723932265e-06,0.000195101149712322
"FBgn0034497",1496.91929391455,-0.421299422405229,0.0883517869072228,-4.7684312581887,1.85666003150576e-06,0.000195101149712322
"FBgn0038788",504.378141995988,-0.219728977452535,0.0461535150645146,-4.76082866376249,1.92799678685814e-06,0.000199874588634111
"FBgn0001987",870.113079622,-0.366084587389263,0.0770120780447226,-4.75359965194901,1.99826541072716e-06,0.000203618121595634
"FBgn0001224",2118.37157132157,-1.42157053981227,0.299007852105557,-4.75429166759948,1.99143371266442e-06,0.000203618121595634
"FBgn0037756",2700.67992658578,0.289872409796155,0.061110565234426,4.74340907638763,2.10151290084279e-06,0.000207240925765177
"FBgn0034788",151.618479408464,-0.903025963915555,0.190320657404889,-4.74476063832868,2.08753033589906e-06,0.000207240925765177
