"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0011741",632.970126061704,0.730727720823301,0.075574686766904,9.66894805766241,4.08555835514052e-22,9.75787684593356e-22
"FBgn0035785",22.5504165630517,-8.31004837406202,0.85946503941024,-9.66886143474123,4.08901753112809e-22,9.76428517302213e-22
"FBgn0039565",409.309556011184,1.16761932119703,0.120799513900693,9.66576175262512,4.21472537874834e-22,1.00625568719946e-21
"FBgn0250816",1409.44768722211,3.81149748725483,0.394357680756569,9.66507734791049,4.24299277620932e-22,1.01281227680261e-21
"FBgn0039381",1228.88503339151,0.880991854413081,0.09116114245534,9.66411598938308,4.28301608505857e-22,1.02217201028465e-21
"FBgn0020261",1174.15456256527,0.815796829788692,0.0844275076618474,9.66268995001198,4.34307409783173e-22,1.03630871039103e-21
"FBgn0051528",20.5229869688788,-6.57967001645888,0.681017799482092,-9.66152429710744,4.39278430320175e-22,1.04797140885257e-21
"FBgn0039805",28.7009585314283,-8.28351019361169,0.857382961419947,-9.66138886162727,4.39859644552429e-22,1.04915906118648e-21
"FBgn0037856",381.497710163982,0.728560437278272,0.0754731722141021,9.65323724848206,4.76279683902049e-22,1.13581330228498e-21
"FBgn0030893",253.612427269324,-1.3947184471989,0.14462299616876,-9.64382210399935,5.22070922700514e-22,1.24477853883227e-21
"FBgn0030790",1413.12982607176,1.20349448515379,0.124815706939307,9.64217176399925,5.3053467349866e-22,1.26471907198942e-21
"FBgn0036403",31.5702469671453,3.66620456955013,0.380275789943057,9.64090974631623,5.37098405947836e-22,1.28012353544908e-21
"FBgn0035692",1208.39399822734,0.627039905354441,0.06508456061273,9.63423428615414,5.73177267905738e-22,1.3658553759072e-21
"FBgn0003209",2111.55746528397,-1.21352596000558,0.125965625445224,-9.63378664390691,5.75680684973702e-22,1.37156113962112e-21
"FBgn0063667",36.273937426082,-5.40156322769618,0.560739718628712,-9.63292423961995,5.80534178709602e-22,1.38286274830068e-21
"FBgn0031652",270.262227991448,-1.005780099277,0.104444605235347,-9.62979463621559,5.98489688608321e-22,1.42536385804844e-21
"FBgn0016697",3559.61395331094,1.43496128310175,0.149028574159324,9.62876610204738,6.0450985007418e-22,1.43942901847716e-21
"FBgn0038874",43.9157896433099,-8.13523737839292,0.844891073195186,-9.62874107265366,6.04657095191444e-22,1.43950720372729e-21
"FBgn0260398",851.423004239754,1.96315685438984,0.203900377171418,9.62801973014217,6.08915956421103e-22,1.4493720324802e-21
"FBgn0051785",26.6314839732646,-7.21004686834559,0.748926319157404,-9.62717784635665,6.13924052396723e-22,1.4610161579829e-21
"FBgn0032015",2119.63238645516,-0.835956695134096,0.0868486185625967,-9.62544608042988,6.24354275936709e-22,1.48555701585395e-21
