"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
4.46390491522102,0.0213045201542836,0.332193463736505,0.0641328697881374,0.948864429403019,0.977775507649515
260.696401415925,-0.448417952425435,0.088732753046955,-5.05357871842593,4.33607480920277e-07,3.20552262114478e-05
694.775222340833,0.0183157989761747,0.0599543426640358,0.305495784997767,0.75998857972248,0.882492246006642
1221.53854745406,0.350614209764843,0.0924322702556839,3.7932013223843,0.00014871748581838,0.00285435243754522
815.606161564324,-0.0825182642728846,0.142305016773445,-0.579868975415372,0.56200297887847,0.755318048544792
29763.1080047004,0.799179351445382,0.192217263260895,4.1576877013417,3.2148510168392e-05,0.000881829269867839
1800.20804546407,0.157379810183492,0.0373177608376966,4.21728974758086,2.47256181042928e-05,0.000705763739234412
4136.43821595086,0.0875643114237087,0.06638920482053,1.31895406279412,0.18718447042724,0.417634250912746
650.417732782818,0.0913058339658714,0.07202587982294,1.2676809251109,0.204911919368807,0.438672802983149
1144.75289161085,0.0631379289520879,0.0496028795537536,1.27286821894416,0.203064808486944,0.436307383218674
1629.37130144968,-0.0312330128527518,0.0422932565924688,-0.738486826722951,0.460218669338911,0.677805047019553
1404.811826423,-0.0348027184639274,0.0411331977160293,-0.846098052093942,0.397498047314669,0.629804799482886
11.0432630297568,-0.532196412883467,0.233070408151621,-2.2834147719742,0.0224059479421588,0.107286616449737
39.0752885068597,0.266148139876812,0.111915053450073,2.37812637060077,0.017400861359212,0.0907779875727564
766.226829346892,-0.232660098851767,0.0934427119747804,-2.48986886119659,0.0127790237252503,0.0732471021753068
222.164902789349,0.0543983284338409,0.226365802551005,0.240311601049296,0.810088702152669,0.909142384388405
5.51981658969054,-0.160110073977114,0.289647492628038,-0.552775625724906,0.58041706084703,0.768250358568575
601.2975968289,-0.0340473915860224,0.0763682027400382,-0.445832039571779,0.655718576217097,0.820472022058265
1496.9055706051,0.116247220012701,0.0903846549084271,1.28613889305077,0.198394592623995,0.432022169397291
160.807626628859,0.102112275720273,0.0766068559981505,1.33293912652855,0.182551781211989,0.411615732827629
15.5423773183718,0.0644833204747,0.187238307342143,0.344391708032635,0.730551723947683,0.863275740852019
8.02395442421937,0.505735823474241,0.25874221650716,1.95459337985631,0.0506310833305488,0.184917805698104
4798.8527223857,0.0240558495983451,0.0814495284321261,0.295346701956555,0.767729043781547,0.886893466108383
586.701418464429,-0.0215725811689238,0.0526164710584308,-0.409996731726218,0.681808345032034,0.835990739865767
68.7302096012296,0.353406099839825,0.148120868485524,2.38593051373017,0.0170359695848312,0.0893356813349886
151.961288142122,-0.095491645627578,0.0780746000879486,-1.22308209737878,0.221298689697098,0.457809556851975
1245.47702607979,0.135844331702248,0.0603477451310778,2.25102580729717,0.0243839028785782,0.113796027567952
535.390479503287,-0.103560116306368,0.0433260222929676,-2.39025211237029,0.0168368107013283,0.0887133824176029
41.8041169275317,0.108095074509816,0.0809798528583576,1.33483910743684,0.181929010885687,0.410843649333683
4828.85601289212,-0.0157797769240992,0.0600679526197607,-0.262698764247677,0.792782769331202,0.901123982146272
2.78852088454316,0.209987960278442,0.545823463666505,0.384717723323714,0.700446562704216,NA
3.52525487366549,0.829489580025103,1.45907369527475,0.568504238484615,0.569692628502789,NA
2509.14295120321,-0.309796935470706,0.39185192854267,-0.790596939570688,0.429179233314317,0.653884261845485
152.821453949016,-0.204286212421877,0.111676974511342,-1.82925991070012,0.0673606812265286,0.222165641781946
654.891914789417,0.0780371356270445,0.0993329748070763,0.785611583450587,0.432095076194352,0.655239681185433
136.570284849225,-0.494715144808001,0.251059750015126,-1.97050759740737,0.0487802251301645,0.181192233295991
1911.7128645812,0.0483272858410734,0.0975866557926915,0.495224325995324,0.620441781090209,0.798687847953564
919.928468907215,-0.3527330827935,0.151754619658344,-2.32436471184623,0.0201059551978251,0.0998217038568518
10.1397756423025,0.853766653946662,0.344517151209988,2.47815428331543,0.0132064025439107,0.0751005743163105
3819.67061608191,-0.00985525986438276,0.0710596884195511,-0.138689882879802,0.88969521312563,0.949864808377522
626.045105187507,-0.0054281800213365,0.073997821283591,-0.0733559438261489,0.941522874830956,0.975397943223971
10.5740346257655,0.367037592177892,0.397355597778283,0.923700570043793,0.355642235242884,0.594649904852397
943.452302143728,0.350135884034987,0.130225573509836,2.68868759490271,0.00717335171885929,0.0487498409413958
142.565915499308,0.754471831271059,0.632763138749017,1.19234478917761,0.233126079183502,0.472014125587972
42.7702356249614,-0.289888727175245,0.305922890993767,-0.947587564413909,0.34333945937242,0.585240773964235
60.7022808131936,-0.556578802596359,0.337988522262113,-1.64673876755119,0.0996117521110277,0.284731630045285
336.01666805828,-0.0143788810472213,0.0562769365459132,-0.255502199120067,0.798335245312671,0.903701342160226
2225.30890793919,0.0509263840198374,0.039344669281845,1.29436553793417,0.19553918846598,0.427979489277199
435.562235743874,0.152344990756773,0.170490092853375,0.893570929589397,0.37155150603292,0.60824877925238
5962.26910458867,-0.368784050772059,0.573010127191054,-0.643590808036623,0.519840812405087,0.724569143222626
100.910637205275,-0.123861634735282,0.130072954784595,-0.952247413310483,0.34097152035678,0.583312926880993
2.09895656048258,0.967770788959036,1.01117387778396,0.957076532752168,0.338528627434968,NA
797.446176171577,-0.133172749343758,0.0553054286255313,-2.40795076818698,0.0160423441948289,0.0859466995219204
99.6804604224651,0.428416728161719,0.113406339478062,3.77771410428597,0.000158274421421608,0.00298897053787472
479.955445529327,0.158292126228093,0.0449816026645911,3.51904149366155,0.000433108962707246,0.00636486431983352
