"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0037801",2024.83480089935,1.77054609483096,0.255751723916268,106.037061237724,5.09198927431822e-22,6.1877853661515e-18
"FBgn0037613",1418.17062674297,0.868066140441383,0.171375296007139,99.2109507118952,1.44814913578725e-20,8.79895414904332e-17
"FBgn0000406",17261.0846163109,1.9467588931887,0.273514751513228,97.0444867766305,4.18656421690402e-20,1.69583761212726e-16
"FBgn0015570",1988.63453262899,1.89917912952988,0.276391563144269,87.912642524718,3.65428989559427e-18,1.11017327028154e-14
"FBgn0030425",3455.94403818684,1.7853707121297,0.2696450140033,83.7381643922331,2.80952451184695e-17,6.82826837359284e-14
"FBgn0034788",151.618479408464,1.9085495093614,0.321144462830229,83.3516653203508,3.39310930750476e-17,6.87217738413298e-14
"FBgn0259715",3792.97727242784,2.00656002885067,0.305716720996948,80.471403459505,1.38398107934895e-16,2.40259115374978e-13
"FBgn0028526",11918.6869359193,1.77093055185571,0.261365170327768,77.8548026877976,4.95810188327247e-16,7.53135676069088e-13
"FBgn0034756",301.663309622227,1.63937122740741,0.286504484180196,76.26775045308,1.0745367455804e-15,1.450863392477e-12
"FBgn0033603",170.628691206809,-0.157268793437878,1.20002106399515,72.9966597521064,5.28431455290145e-15,6.42149904468585e-12
"FBgn0032836",6581.84491959774,1.69051528519356,0.251979050822424,72.4503074668446,6.89369599370334e-15,7.61565397413482e-12
"FBgn0040349",2386.47481358293,1.54642872073987,0.372864311562269,72.1638850992582,7.92453761282916e-15,8.02491508925833e-12
"FBgn0024293",6696.7189031901,1.85244701574166,0.296464206604732,70.9097727363097,1.45845905996258e-14,1.36332265358964e-11
"FBgn0037612",252.908592726091,1.5142974728125,0.462666986990946,69.9494694546651,2.32628704477969e-14,2.01921715486877e-11
"FBgn0029769",2446.73086359969,1.78446559226879,0.276714722367688,69.0534001089635,3.59583336098322e-14,2.91310446684454e-11
"FBgn0085195",11644.3216848477,1.9880329246768,0.34219396219873,68.4897606600342,4.72860981724267e-14,3.59137915619581e-11
"FBgn0039678",19715.3219194257,1.601825043764,0.287904965052162,68.3495059011558,5.06202667050235e-14,3.61845577058497e-11
"FBgn0023507",4909.19475542513,0.895162244992529,0.18292178772442,68.0631884132233,5.81736518121209e-14,3.92736787122718e-11
"FBgn0011722",2695.14859508887,1.97407332772076,0.296187283554196,67.5344631732501,7.52051814158339e-14,4.80996507665902e-11
"FBgn0040732",12095.0691980356,1.52569682256859,0.29883141603277,67.2713927014175,8.54528601719866e-14,5.1921157840499e-11
"FBgn0027073",1592.22701478006,1.65901857509841,0.289213073065219,66.9160660018977,1.01543323790383e-13,5.87597367000348e-11
"FBgn0260474",709.440531516322,2.83848066792241,0.469648740375792,66.6036985734272,1.18170249377867e-13,6.52729486563566e-11
"FBgn0064237",1084.91847932763,2.17564886275719,0.358488590649301,65.746569026654,1.79131203507075e-13,9.46435819573035e-11
"FBgn0030926",1276.90562463524,2.07620418234954,0.328881153445427,65.5323683030681,1.98750859126277e-13,1.00634185004272e-10
"FBgn0034200",6124.99566247036,1.60030254055502,0.261984930329523,64.4843874526526,3.30432576180386e-13,1.54439102528617e-10
"FBgn0034140",3697.23259196299,1.48395136516399,0.276042359289848,64.5235292591805,3.24219350125803e-13,1.54439102528617e-10
"FBgn0031561",18934.5315147099,1.74679805423242,0.292021421901523,64.3707554706338,3.49152227426097e-13,1.57144365469701e-10
"FBgn0026721",2987.89181221601,2.00503091779215,0.324148515620244,64.2348785979693,3.72932376366166e-13,1.61852651342916e-10
"FBgn0025595",2234.97210717838,1.86026591637974,0.290753593958743,63.3955575656895,5.60206104928085e-13,2.34745675416762e-10
"FBgn0037230",2673.77344583816,1.79788394110007,0.313348095411131,63.3078042369323,5.84547847781705e-13,2.36780848208109e-10
"FBgn0050046",757.776498667776,1.13208706937725,0.188860796986874,62.620076256633,8.15756763439328e-13,3.19776651268217e-10
"FBgn0014031",4589.25426033364,1.66413537688297,0.276172766749378,62.2819015560164,9.6098284648937e-13,3.64933235954338e-10
"FBgn0039800",4239.32250166868,1.81989751922283,0.298857355130771,61.4632251354112,1.42863861605926e-12,5.26085347344004e-10
"FBgn0041194",5953.70598238736,2.0556785121954,0.323581053612524,61.2532428193554,1.58153978802293e-12,5.65260926589843e-10
"FBgn0032322",1681.60379223455,1.54381584918288,0.281107801975779,60.6985095067602,2.06877544036048e-12,7.18278832893158e-10
"FBgn0035090",7614.0581592566,1.43539255898157,0.240569133491797,60.5944983753706,2.17559488295804e-12,7.34384139380724e-10
"FBgn0265048",1882.45891526885,1.07734658318879,0.163971716506071,60.3028369559396,2.50543511778891e-12,8.22866150037051e-10
"FBgn0033377",1786.57821511746,0.74614443548221,0.154975869724447,59.5891930581846,3.53871555614699e-12,1.13164398521837e-09
"FBgn0031538",4241.65861750136,1.84236965640938,0.312683775814657,59.3264604288555,4.01828472148837e-12,1.25205630603915e-09
"FBgn0035189",2027.39164184529,1.43495809867939,0.409261472211328,59.0809959459133,4.52481525288755e-12,1.37463887382724e-09
"FBgn0028540",1213.70322802372,0.62688498238558,0.160518059901738,58.5314459221528,5.90213394790769e-12,1.64598784795728e-09
"FBgn0012034",24118.5967513077,0.287209345805949,0.128194475642947,58.5116160037318,5.95899164791138e-12,1.64598784795728e-09
"FBgn0040606",16916.9039850496,1.84416945979091,0.310733934712302,58.5113361379058,5.95979800116198e-12,1.64598784795728e-09
"FBgn0033065",6075.37551352387,1.92983389624069,0.371527261819158,58.6281068629835,5.63264478933798e-12,1.64598784795728e-09
"FBgn0033366",2318.26042712266,2.00705022864182,0.348183563785598,58.0487877717425,7.45315483722305e-12,2.01268305737632e-09
"FBgn0039911",959.713081993094,1.80779178128436,0.354743806968707,56.6933229809654,1.43469649351011e-11,3.79009386720323e-09
"FBgn0032773",11592.701921668,1.60989458257569,0.266255895900891,56.5514704107185,1.53642738352472e-11,3.97248203501966e-09
"FBgn0031937",1303.78483702452,1.58297030175856,0.269994296287158,56.1319087931012,1.88146205536932e-11,4.76323477017667e-09
"FBgn0031907",2150.6041206051,1.42808261854651,0.278477135039923,55.9232705575396,2.08084232753159e-11,5.16048897227835e-09
"FBgn0263390",813.590552589125,1.1930009499534,0.254342980463512,55.8488303204836,2.15697530029525e-11,5.24231276983758e-09
"FBgn0039241",12346.7909096625,1.93651491949393,0.301105035155819,55.7121602539478,2.30406882959889e-11,5.4900087092717e-09
"FBgn0034538",1437.31100747111,1.44753636534158,0.251286047604157,55.4136226277568,2.66115205302721e-11,6.21890764392052e-09
"FBgn0040398",9166.01299891399,1.25757078620754,0.243419819342424,55.1123609051098,3.07753502884358e-11,7.0562652208504e-09
"FBgn0000053",7219.48148917856,1.43875266670034,0.27226836638617,54.967247640709,3.30072295553246e-11,7.42784913993156e-09
"FBgn0266488",51911.4758377446,1.61699161330453,0.276684754428697,54.5860442059042,3.9670753098305e-11,8.76507257546549e-09
"FBgn0030603",2230.95639638322,0.180383433139463,0.0899936402236071,54.5118034807809,4.11170025159054e-11,8.92238954595148e-09
"FBgn0040370",449.202820283172,-1.15342098407792,0.226133544236903,54.1886094651929,4.80519761044825e-11,1.02443440986258e-08
"FBgn0028543",3852.95029065696,1.63030637961216,0.288197653716937,54.0239290258885,5.20231247221883e-11,1.08997415797247e-08
"FBgn0038930",4958.59161907122,1.45154973850224,0.27282650064256,53.8461255456416,5.66794274402348e-11,1.1674040716165e-08
"FBgn0030251",2981.83713120866,1.49302117232876,0.253007234268191,53.7648595192744,5.89440146408686e-11,1.19381277652639e-08
"FBgn0032774",6341.20227622326,1.45598772058131,0.240832503459691,53.5743294082428,6.46139689220631e-11,1.28719500055887e-08
"FBgn0004554",84.4354035080524,2.00921845262794,0.495952807208975,53.3553635535763,7.18058332323099e-11,1.40739433135327e-08
"FBgn0053120",2494.67841235945,1.63407350495216,0.2925813835857,52.9801806848756,8.60351868537693e-11,1.65952315975715e-08
"FBgn0040813",106442.269582281,1.8077617697456,0.313634775499368,52.8303461124508,9.24755865971989e-11,1.75588020051431e-08
"FBgn0035091",4176.85947221501,1.25427020765843,0.219878463717142,52.1249173686188,1.29892854011419e-10,2.42839686453348e-08
"FBgn0033502",161.323416562535,1.59297851194986,0.283788079341424,51.6189938932199,1.6571680835198e-10,3.05119796226251e-08
"FBgn0035267",444.65445322306,0.538852469964859,0.188141058249533,51.0181285395273,2.21283252988429e-10,4.01348371688865e-08
"FBgn0052695",1418.61176004228,1.44779553742577,0.296456336207866,50.8968876023786,2.34574828676522e-10,4.19199017364278e-08
"FBgn0014000",2654.46775314488,1.73329889091247,0.326042485283857,50.5633759168603,2.75394765392632e-10,4.85014085369749e-08
"FBgn0030679",2373.49783031116,0.102474596602889,0.140651784075455,50.4468109918678,2.91275038857511e-10,4.98978039470435e-08
"FBgn0038211",1404.03407664532,1.96430489270199,0.343762742966265,50.4449497482856,2.91535885470711e-10,4.98978039470435e-08
"FBgn0037186",654.698651773476,0.448308074005333,0.138554826465172,50.1358888772287,3.3824925156494e-10,5.63069165070843e-08
"FBgn0046258",75.8538190321328,-0.193772416360754,0.272546956179473,50.1572584203623,3.34791543678129e-10,5.63069165070843e-08
"FBgn0027560",29763.1080047004,1.69708799484384,0.333498211717258,50.0631960033065,3.50280486017322e-10,5.69254909367404e-08
"FBgn0032287",2199.56206192002,1.8452711367069,0.309468920281536,50.0569492981216,3.5133408659114e-10,5.69254909367404e-08
"FBgn0023535",776.562293360636,1.57224139625545,0.405200369195982,49.7728445351285,4.02750572219152e-10,6.43976967579886e-08
