10.1598078911034	10.4522311797985	10.5852810582438	11.4868089655907	10.092487814839	11.6848062103095	9.32424599529355	10.9938146832755	11.2088760294789	10.9850030450881	10.6390698219871	9.84031828295732	9.158573	10.73679	9.732835	10.93372	9.709487	9.434511	8.809082	10.18772	10.06432	10.0793	12.4216	11.33905	9.56086	10.26255	9.895907	10.91343	8.879252	9.751661	11.78922	8.127267	6.559292	9.094469	10.83322	10.78124	10.21058	11.46099	10.1393	10.15824	9.726505	9.584388	7.722928	8.788969
10.9069488660704	10.0227082540179	10.9794664106971	11.7894879559672	10.3437234033185	11.6852853069172	9.36979071634494	11.0687036000022	11.4134309247194	11.2812458226672	10.8686697031956	10.0803733167657	9.345605	11.40091	9.851717	11.39419	10.09495	9.420291	9.597525	10.50215	10.31909	11.27668	12.5914	11.87404	10.02489	10.83184	10.23696	11.32961	9.022848	10.14786	12.31405	8.331664	7.33797	9.465882	11.05279	11.03129	10.40853	11.90511	10.73275	10.56035	9.994099	10.04862	8.095081	9.0272
11.522222326899	10.4404507246612	11.2779670039255	12.1123905623521	10.5816857152817	12.1361009349642	9.76842979945422	11.6231343068351	11.6676698777193	11.2697888410895	11.0842617729534	10.1256160379539	9.286742	11.43449	9.866353	11.37369	10.65602	9.908148	9.788345	10.63938	10.38302	11.17782	12.7033	11.98262	10.39742	10.57748	10.79978	11.3636	9.249416	10.36289	12.2907	8.717748	7.231961	9.623083	11.29198	11.59693	10.47643	12.14629	11.00182	10.64053	10.57265	10.31672	8.444049	9.330294
10.1174786693758	10.4625916259464	10.6244061008443	11.5334633668181	10.214680201991	12.1458276060215	9.32192044538053	10.9740620524585	11.3056874561904	11.1163924481343	10.6838160260919	10.0438069668521	9.314779	10.69761	9.52432	11.16783	9.590868	9.605574	9.143961	10.16193	9.997728	10.4398	12.2473	11.3474	9.660127	10.25814	9.905664	10.92332	8.779074	9.879282	11.8822	7.96364	6.786325	9.394849	11.07261	10.68658	10.18561	11.19822	9.809865	10.18561	9.807323	9.701784	7.067653	9.163971
10.7976859653661	10.228511867152	11.0683055303933	11.8091413436116	10.3951628678704	12.2979069646293	9.67815183185046	11.045423739737	11.4441539351372	11.1600769421219	11.0242099001152	10.0953574857873	9.454738	11.17023	9.611978	11.32942	9.965708	8.996375	9.579103	10.57959	10.4263	10.94257	12.43817	11.78472	10.06006	10.73565	10.30086	10.44922	9.073154	9.933559	12.29875	8.327151	7.289955	9.606551	11.20476	11.16747	10.38727	11.70317	10.63528	9.811501	10.13924	10.0013	8.23163	9.211871
11.5311449874548	10.4997369020471	11.203061985935	12.0361659183119	10.2746444725666	12.0649339283659	9.66172088107206	11.3389848101909	11.5682283998775	11.2108412211844	11.0775636076214	10.1074119586124	9.560185	11.40828	9.646157	11.36742	10.51353	9.75561	9.720371	10.62887	10.29275	10.9812	12.46807	11.71195	10.19345	10.43116	10.68479	11.08374	9.302647	10.29075	12.20306	8.749627	7.164335	9.388719	11.38221	11.49221	10.27936	12.19399	10.95828	10.574	10.44562	10.32764	8.331146	9.141768
10.4808318578073	9.87378420972117	10.6800286682022	11.4823896611703	10.1157016468021	12.2179412050626	9.02454671533916	11.0769632507754	11.289315623628	11.1745200238819	10.6192800336995	9.99269200512109	9.172244	10.95256	9.550093	10.89919	9.805808	9.306212	8.975881	10.16718	10.05648	10.27334	12.43335	11.48166	9.707402	10.24966	10.05843	11.18348	8.904	9.82425	11.84159	7.898378	6.582572	9.000419	10.95779	10.9111	10.20813	11.53582	10.06232	10.15266	9.563878	9.473292	7.70278	8.449022
11.0584338916129	10.4816815165668	11.2473328798571	11.9497767604475	10.5293819980499	11.6416402490168	9.61675024403749	11.3949328132408	11.5320570649683	11.2522426995557	10.9682137517716	10.2868076772881	9.417846	11.47019	9.696731	11.32395	10.16504	9.870282	9.431764	10.38485	10.59733	11.03697	12.64474	11.9791	9.995033	10.91348	10.30393	11.49194	9.136966	9.997374	12.37224	8.521097	7.478194	9.47609	11.15388	11.16849	10.56138	11.95521	10.67544	10.58804	10.07036	10.12277	8.152115	9.368049
11.5608175732476	10.6514863916834	11.3079354595765	11.9985062551091	10.5002151750725	12.1174952412682	9.68392524934707	11.6650368075633	11.675599609665	11.1968890341603	11.0852923811954	10.1583149581286	9.419397	11.40982	9.857971	11.41145	10.56396	9.909691	9.3816	10.58291	10.50098	11.16145	12.58387	12.00609	10.34237	10.63412	10.62782	11.54492	9.320377	10.17666	12.20524	8.385548	7.543304	9.633081	11.42039	11.56705	10.41331	12.38831	11.02368	10.6243	10.49098	10.41412	7.999287	9.072698
10.3273019226987	10.4838154945178	10.7668032730868	11.6244966511815	10.1992832318928	11.9799996429344	9.21990011723021	11.0239742992446	11.3219229765147	11.0786928275211	10.6884122961826	9.85442841279421	9.345015	10.71956	9.606495	11.11566	9.762418	8.719446	8.602421	10.16908	10.13958	10.54237	12.34441	11.31894	9.592708	10.38443	9.948673	10.79374	8.88376	9.629829	11.8991	7.689377	6.451525	9.521722	11.00848	10.87897	10.30694	11.22758	10.30453	10.1836	9.778166	9.650891	7.310073	9.022464
