15.1116250134402	14.2223429543928	7.80539257008477	13.826709059646	14.4956	14.48587	14.90562	14.00149	14.7956	14.08251	14.92999	14.94477	14.20499	14.36348	13.85624	15.06326	13.69904	8.852368	15.0085	14.7356	14.1716	11.8492	13.71218	14.85918	8.152682	15.08595	12.66693	15.35699	8.772674	14.36908	6.215737	14.55307	15.5905	14.7331	15.27089	11.73507	14.52295	14.67559	14.41826	14.79497	14.29321	15.19871	15.1434	14.84805	14.58257	15.19961	14.58607	14.87119	14.86123	14.95609	6.578249
15.4979546388452	14.649316434864	7.88086820898872	14.2036168584006	14.8591	14.68933	15.1959	14.41032	14.96573	14.33916	15.31456	15.4016	14.56953	14.73402	13.99858	15.29366	14.11109	9.095095	15.38384	15.09544	14.5047	12.02417	14.09926	15.1873	8.400382	15.23127	12.90004	15.76824	8.932942	14.74371	6.506091	14.74644	15.7954	15.05159	15.5317	12.06758	14.84045	15.01448	14.7572	15.05898	14.77784	15.5796	15.45404	15.22696	14.96069	15.51485	15.02029	15.06024	15.24202	15.22608	7.008217
14.986108292324	14.0554082431365	7.63577408648986	13.5765736598712	14.29807	14.35983	14.64392	13.89319	14.83724	13.72766	14.78235	14.78584	13.93751	14.26348	13.83995	14.93897	13.4659	8.771406	14.85983	14.54246	14.08928	11.9989	13.41355	14.64851	8.264058	14.99214	12.64816	15.18806	8.777713	13.62233	6.273079	14.21817	15.39324	14.61523	15.05595	11.76	14.13313	14.47672	14.23115	14.67035	14.01795	15.11592	15.02315	14.66632	14.52476	15.09013	14.34075	14.72901	14.70067	14.65441	6.420925
14.9212479830399	14.1819339641459	7.76821259717963	13.8152613342919	14.48124	14.31918	14.8571	13.91278	14.75346	13.94855	14.87557	14.88713	14.2013	14.38373	13.67207	14.99032	13.57061	9.04385	15.09745	14.69106	14.15894	11.78542	13.66173	14.77419	8.151825	15.10089	12.71764	15.28115	8.888959	13.74079	6.354193	14.43259	15.54746	14.69785	15.24492	11.83244	14.47415	14.61915	14.4329	14.79029	14.25732	15.13335	15.12163	14.84522	14.53475	15.21317	14.5311	14.85979	14.77582	14.89993	6.381956
15.0423268338232	14.3771247169276	7.81774109816079	14.0110701263843	14.73205	14.51649	15.03931	14.08159	14.85643	14.20713	15.19319	15.07787	14.47957	14.55	13.64461	15.12845	13.80499	9.08881	15.23363	14.96007	14.24986	11.79728	13.75497	14.88739	8.23163	15.12727	12.79826	15.51858	9.096574	14.56792	5.990072	14.60759	15.62914	14.9297	15.43019	12.13028	14.64207	14.81637	14.67323	14.98008	14.46634	15.30944	15.29996	15.09862	14.69505	15.35491	14.78833	14.99092	14.95113	15.08368	6.371702
15.165922970852	14.1446221115253	7.76235825684185	13.681026163745	14.39168	14.42797	14.71387	13.85318	14.82362	13.58716	14.83841	14.82399	14.02362	14.29611	13.78239	14.96379	13.4276	9.002014	15.00696	14.76171	14.12604	11.99006	13.4375	14.62856	8.286315	15.20999	12.65878	15.18123	8.806752	13.71822	6.247579	14.22041	15.46217	14.59717	15.09464	11.78174	14.23877	14.59653	14.41472	14.74771	14.02266	15.18487	15.10618	14.71533	14.61989	15.02995	14.37238	14.80995	14.84132	14.74972	6.747197
15.281094737311	14.3419506661516	7.47637194129191	14.0563802304132	14.73809	14.40505	15.00452	14.22624	14.87168	14.13362	15.03978	15.15587	14.46145	14.52713	14.00956	15.18693	13.7977	9.012533	15.27666	14.93251	14.35469	11.98424	13.90257	15.03965	8.311943	15.2296	12.77297	15.39304	8.963454	13.85263	6.320551	14.67265	15.73897	14.89422	15.48646	11.90089	14.75891	14.91325	14.56154	14.91453	14.51848	15.34196	15.25218	15.04636	14.8182	15.39882	14.74582	14.90874	15.04844	15.09866	6.625449
15.3149132032035	14.5137799064256	7.94440622268694	14.1621267098926	14.92386	14.68541	15.04664	14.41084	15.01998	14.31683	15.30071	15.29131	14.60718	14.68795	13.93929	15.25484	13.97002	8.980056	15.35312	15.00398	14.47598	11.97197	13.9107	15.09096	8.185369	15.16501	12.8246	15.625	9.022063	14.7233	6.694223	14.72657	15.79929	15.03259	15.59623	12.07088	14.77564	14.95919	14.69536	15.03166	14.61607	15.39396	15.3736	15.20094	14.90582	15.4461	14.93352	15.00114	15.12073	15.21207	6.986748
15.2405197552593	14.2307218768951	7.85314713066077	13.7681518210485	14.59689	14.62538	14.91681	13.94706	14.85538	13.71777	15.02489	14.97852	14.1578	14.42847	13.88345	15.08156	13.59705	8.947806	15.14506	14.91048	14.20813	11.94177	13.58896	14.76123	8.151629	15.37038	12.91519	15.27527	8.869227	14.43309	6.294002	14.46123	15.54193	14.75308	15.26864	12.0966	14.40705	14.8724	14.62529	14.81427	14.19818	15.44525	15.24759	14.84606	14.76322	15.15307	14.51088	14.94525	15.02018	14.91109	6.689631
14.9954983806307	14.2011032033902	7.66697442528661	13.7921931781476	14.5039	14.14629	14.87186	13.90527	14.76391	13.8662	14.83276	14.90127	14.23034	14.38246	13.7479	14.93019	13.5691	8.874021	15.12673	14.81033	14.13342	11.70176	13.53256	14.75233	8.00129	15.13546	12.85067	15.30727	8.758789	14.44182	6.284095	14.51895	15.48663	14.70586	15.23684	11.83362	14.49049	14.62713	14.43797	14.74662	14.25751	15.15879	15.21571	14.8844	14.55151	15.18716	14.5559	14.86179	14.84999	14.95806	6.024951
15.1014862593362	14.5113531585572	7.57148502897203	14.2686999329991	14.98525	14.91723	15.13138	14.1841	15.09083	14.4098	15.4197	15.19294	14.62022	14.7462	13.7637	15.2221	13.9274	9.099299	15.26438	15.06857	14.46768	11.92911	14.02459	15.04578	8.413417	15.14983	12.74545	15.49848	9.1471	14.78179	6.824355	14.94102	15.8511	14.99432	15.63274	12.20444	14.77119	14.83249	14.80475	14.90939	14.51284	15.49351	15.2453	15.18438	14.81353	15.42456	14.86095	15.03458	14.96795	15.22258	6.650926
15.1171183706265	14.0358800957036	7.63830137937982	13.6065549859601	14.30589	14.16631	14.64942	13.77003	14.78344	13.52331	14.72211	14.74733	13.93954	14.18189	13.79854	14.89024	13.38048	8.913297	15.01512	14.63875	14.01124	11.83908	13.31123	14.60637	8.281616	15.20114	12.78187	15.05453	8.740093	14.21937	6.096126	14.12437	15.2634	14.51828	15.00109	11.85843	14.15462	14.57952	14.32324	14.71323	14.03795	15.10948	15.12504	14.67885	14.5152	15.04013	14.28597	14.75246	14.77505	14.70505	6.254413
