7.66225813542639	9.46778376238126	7.04090643939467	10.2596314025092	8.4932667816823	10.05256	8.942528	9.772294	7.208063	10.41729	9.081299	8.14637	11.35897	8.805082	10.87293	9.892142	9.73704	10.37474	10.36934	11.08405	9.006632	9.696591	10.1551	10.54748	10.4186	10.16917	9.808706	10.71883	9.387137	10.26546	10.45988	9.133272	11.24254	8.575419	12.77363	10.88435	11.91423	9.600631	12.24095	9.810702	11.52257	9.804705	10.18772	10.58061	10.31553	10.47129	12.83865	8.644213	6.820234	10.14248	11.59905	10.87484	8.612517
8.62947286644196	9.96491166009606	7.50970911147485	10.9625280509839	8.81205361916216	10.70043	9.187415	10.55433	8.11975	11.319	9.440007	8.955949	11.71323	9.660501	11.23215	9.937435	10.50215	11.64339	10.6463	11.96132	9.594596	10.5254	10.71399	11.12459	10.81684	10.50058	10.30841	10.77476	10.28316	11.2036	10.49274	9.834441	11.36269	9.436739	13.21691	11.18425	12.87822	10.46414	12.25639	10.27404	11.74263	10.53613	11.09588	10.86988	10.92688	11.25922	13.02658	9.310334	6.693713	10.89747	11.86739	11.24715	8.646546
7.58388767399348	9.80593433741322	7.62180769186602	11.0821404639606	8.7221145211978	10.44772	9.4562	10.05987	7.801868	10.61552	9.439062	7.64501	11.54304	9.646243	11.10656	10.08042	9.978267	10.70702	10.53406	11.26156	9.34027	10.16463	10.2905	11.01878	10.66341	10.45298	10.02761	11.14243	9.954343	10.63938	10.58409	9.866353	11.95321	9.141083	13.1281	11.10948	12.06183	10.07872	12.17802	10.23964	11.52128	10.04601	10.38921	10.77478	10.69152	11.00854	12.98965	9.174923	6.248907	10.33679	12.12213	11.06248	8.977219
7.40061344283974	9.57002487242932	7.47947236657095	10.3218624096061	8.44798176426635	10.06098	8.608479	9.844991	7.590206	10.46098	9.107229	9.296768	11.46899	9.183707	11.09883	10.09681	9.804776	10.53044	10.37433	10.65159	9.191527	9.896127	10.32008	10.61281	10.55943	10.45612	9.752879	10.85481	9.527413	9.957025	10.59376	9.135879	11.23273	8.704519	12.71459	11.00101	11.60765	9.668555	12.28205	9.715406	11.5008	9.781653	10.06949	10.67826	10.30574	10.4398	12.91117	9.103089	6.905553	10.14994	11.60692	11.00434	8.79456
8.57520490554051	10.19455013806	7.316833826166	11.0985829629806	8.83399907629929	10.63395	9.30529	10.71814	8.320534	11.19666	9.53407	7.986128	11.76049	9.731484	11.36922	10.26686	10.54028	11.35067	10.63395	11.89066	9.335132	10.58097	10.69659	11.05939	10.77488	10.6286	10.10116	10.96818	10.06798	11.07716	10.39674	10.01365	11.40483	9.670369	13.1989	11.30784	12.61548	10.3585	12.13311	10.2513	11.59975	10.68376	10.95116	10.75417	10.90658	11.20206	13.03079	9.315306	6.608416	11.06633	11.94543	11.30784	8.506914
7.76620624703116	9.83646470700937	7.55107915253587	10.8587123568493	8.74962682220289	10.29475	9.315825	9.984079	7.528594	10.54072	9.298671	7.568818	11.72485	9.643023	11.00661	9.920809	9.996407	10.44502	10.63046	11.34156	9.222352	10.26313	10.35853	10.83145	10.47939	10.46468	10.12399	11.14777	9.912159	10.42084	10.39871	9.884127	11.72707	8.997114	13.014	11.23809	12.02758	9.968311	12.05868	10.27397	11.44172	9.957423	10.21611	10.82363	10.82731	10.80693	13.10086	9.147675	6.472581	10.31654	12.01653	11.03358	8.827143
6.2119165569596	9.22177917250937	7.2491802228952	10.3831470024117	8.45495402988226	9.959707	8.733944	9.828824	7.302859	10.5266	9.102176	8.272179	11.29594	8.996358	10.90678	9.689909	9.569355	10.6532	10.5096	10.73589	9.157773	9.96179	9.873784	10.58454	10.39861	9.873784	9.828824	10.83129	9.572086	10.2221	10.41391	9.179426	11.05858	9.4378	12.75746	10.66604	11.93576	9.593748	12.24856	9.980411	11.50328	9.407541	10.08161	10.57368	10.29002	10.43657	12.52885	8.674186	6.211917	9.915236	11.57718	10.64025	8.627683
8.52759289461105	9.8209020999867	7.33722689094198	11.1412266128131	9.04034731037813	10.61268	9.479444	10.62787	8.177127	11.41784	9.223521	8.3557	11.90621	9.637915	11.39316	10.09024	10.44784	11.64164	10.67982	11.98736	9.262981	10.47498	10.69576	11.09606	10.87834	10.61115	10.24997	10.99541	10.14618	11.25028	10.68418	10.1692	11.44124	9.417846	13.28923	11.2493	13.01342	10.41319	12.40215	10.43926	11.63188	10.48335	11.35075	10.86301	10.84752	11.27268	12.89724	9.519095	6.647096	10.8872	11.9217	11.20238	8.74387
8.38886566518325	9.68797025431878	7.30391220060795	10.619371583867	8.91826434328039	10.16993	9.315156	10.09372	7.789266	10.57565	9.208433	7.303912	11.81928	9.471953	11.05482	9.914302	9.930326	10.60732	10.80711	11.46429	9.286985	10.06083	10.25782	11.00867	10.70635	10.43272	10.14661	10.91169	9.866325	10.6829	10.48169	9.656665	11.40081	8.987735	12.97902	11.18787	12.16881	9.786834	12.18726	10.1417	11.46821	10.1622	10.41412	10.613	10.80338	10.70702	13.14784	9.143144	6.322216	10.15929	11.86435	11.02422	8.632258
7.68937735787864	9.73219315272546	7.34814219413032	10.3081457328772	8.66400564379623	10.12733	8.762313	10.01663	6.962643	10.52484	9.110803	8.093735	11.3261	9.108036	11.15907	10.07304	9.721373	10.65942	10.46015	10.84282	9.138183	9.971683	10.30332	10.71138	10.41161	10.32849	9.556637	10.87002	9.686562	10.13143	10.53312	9.247819	11.15103	8.834394	12.80101	10.85772	11.98642	9.641355	12.30449	9.701322	11.36311	10.06022	10.03277	10.52691	10.4634	10.39241	13.09255	8.956318	6.617078	10.01072	11.68839	10.87491	8.466437
8.3952568070091	9.85348583431458	7.44760350004726	11.0577771718523	8.95388082368576	10.61424	9.284965	10.40788	7.827814	11.17857	9.265106	7.734546	11.81253	9.55406	11.37354	9.968462	10.2281	11.15898	10.54731	11.77265	9.358652	10.49428	10.59315	10.98378	10.71648	10.39118	10.08064	11.03157	9.783089	10.79358	10.40183	10.15085	11.47282	9.452363	13.12589	11.14728	12.60376	10.30304	12.27647	10.37274	11.5021	10.49712	11.02667	10.77264	10.58517	11.16167	13.0479	9.413803	6.522409	10.97667	11.88588	11.27522	8.801361
