10.7451616412561	9.78250108355934	10.0957657816735	12.5340039070917	10.5037277325625	11.6013603302649	11.8242239096975	10.0201475507483	10.1006688083076	11.2790393333379	9.418892	10.46115	8.901903	11.19136	10.79944	10.95824	11.14069	8.809082	10.42643	13.12316	11.40791	10.63118	9.201809	10.83812	10.00454	10.41598	10.90411	11.12232	11.08899	10.86815	10.81842	11.70426	11.85695	12.19011	10.71137	9.492866	9.362853	11.29908	13.6458	9.786564	10.42513	10.92084	12.02799	9.85973	11.49986	12.14454	10.36934	10.76383
10.1134882324503	9.6033649569045	10.2237472735721	12.4462424269461	10.5037103736796	11.6742307717136	11.8619149243823	10.4333290483902	9.93974454642509	11.3092055797435	9.270514	10.91871	8.760711	11.06765	10.89866	11.06342	11.23873	8.827107	10.56335	12.71454	11.62053	10.96366	9.582821	11.07397	10.54374	10.31732	11.33663	10.77993	11.2189	11.0453	10.5407	11.57148	12.267	12.30154	11.32431	9.640759	9.090944	10.91284	13.07098	9.609181	10.48485	11.21223	11.61259	10.31198	11.79524	11.79842	10.6757	10.87351
10.6072844539384	9.63006987169438	10.3600891286551	12.2714647124281	10.4660561084471	11.7855173558984	12.1815913682486	10.0390245018272	10.1132033857367	11.2985773285295	9.280834	10.58588	8.902236	11.26231	10.81876	11.50649	11.4497	8.771406	10.52159	13.52206	12.18989	10.86095	9.719043	10.67697	10.25252	10.25026	10.88402	10.80545	10.67077	10.95437	10.89325	12.04363	12.02343	12.97521	10.67303	9.687016	9.145966	11.58978	13.47377	9.92529	10.42915	11.28425	11.90554	10.64973	11.77557	12.23298	10.87327	10.99733
10.2525458905002	9.79710974973429	9.97751966005861	12.5093940887186	10.6142621582084	11.660014313399	11.7685347980827	10.2375186711033	9.96160428515734	11.2848254324204	9.505625	10.52735	8.845013	11.3298	10.98535	10.7777	11.25155	8.849962	10.36399	13.19598	11.36652	10.83623	9.103089	11.01209	10.10304	10.64591	10.89845	11.12764	11.15889	10.87801	10.88887	11.84054	11.99372	12.14683	10.89606	9.539717	9.300388	11.43234	13.65838	10.08006	10.45774	10.89845	12.13218	10.05456	11.57963	12.16977	10.45449	10.91626
10.0012987060315	9.83721597146955	10.19455013806	12.6415824851037	10.4446670514048	11.8120914130095	11.8698603155657	10.5216554382739	10.8502948142344	11.117784880536	9.215441	10.96076	8.650993	11.48465	10.88545	10.8119	11.15265	8.983869	10.68247	12.94309	11.519	10.87759	9.595634	11.27999	10.66691	10.54879	11.24723	10.91429	11.08596	11.12729	10.63795	11.66059	12.18729	12.20983	11.17665	9.620081	9.033254	11.26972	13.2986	9.770834	10.59474	11.07225	11.75866	10.38885	11.89957	11.93084	10.77004	10.94687
10.361711889643	9.81342408641433	10.1359225060469	12.2164679558626	10.5474341110369	11.7329743392723	12.1387097599147	10.1194851469369	10.0335684894418	11.2783558942219	9.233505	10.51238	8.902453	11.24396	10.87394	11.27937	11.47058	8.587384	10.58873	13.24214	11.98615	10.79757	9.770043	10.90566	10.12922	10.33154	10.75031	10.85691	11.05181	10.93456	10.78103	11.80646	11.69162	12.74325	10.67766	9.760437	9.031069	11.48552	13.38471	9.894703	10.3047	10.96916	11.94307	10.48698	11.74179	11.97457	10.83603	10.97913
10.4618168916465	9.71483433520154	10.0525775561589	12.3956968262183	10.2255769316377	11.4017988992416	11.8745918215336	9.90444258362186	10.0289208122215	11.1636988123529	8.877749	10.32767	8.733944	11.20563	10.64674	10.73954	11.21352	8.684319	10.53081	13.12061	11.34386	10.6206	9.221779	10.78732	10.08544	10.40475	10.66732	11.01409	11.06053	10.83015	10.66987	11.47	11.97756	12.1145	10.82558	9.493599	8.934033	11.68012	13.31285	9.4645	10.38315	10.94309	11.65523	9.704916	11.53092	11.92459	10.45592	10.60469
10.4008592552444	9.8209020999867	10.3740816920186	12.5147128401885	10.4966546006651	11.898086045569	11.9576135731483	10.4478409027146	9.7449045348724	11.269780969877	9.153858	11.05731	8.835722	11.43089	10.86942	10.84493	11.11559	9.062881	8.994195	12.94381	11.63864	10.98365	9.613701	11.07958	10.58648	10.42193	11.25224	11.34065	11.19729	11.0198	10.69288	11.35624	12.37989	12.42233	11.16537	9.585965	8.912178	11.16225	13.27338	9.719601	10.64739	11.23051	11.89307	10.30771	11.83469	11.8779	10.72855	10.93195
10.8120564607361	9.82284101377098	9.95179114669703	12.189400095482	10.4793625825235	11.699838215388	11.9443046576866	10.0282282849901	9.71861078661366	11.1921504412878	9.533193	10.52001	8.803626	11.27649	10.79278	10.93002	11.20208	8.750456	10.6397	13.10777	11.6918	10.67545	9.524171	10.80089	10.02183	10.30159	10.90244	10.78965	11.03431	10.82681	10.74116	11.49154	12.08846	12.51116	10.69568	9.524171	9.020186	11.35024	13.31778	9.664897	10.4487	10.79715	12.12994	10.21641	11.70517	11.91814	10.79591	10.89371
10.3177556237776	9.82608998950379	9.94557703304435	12.6645735710789	10.5757892713691	11.7095362627685	11.7720380281522	10.3637084351824	10.0501661461638	11.3508777844155	9.532079	10.53826	8.959391	11.30148	11.00625	11.00328	11.14294	8.915756	10.47525	13.07229	11.27891	10.78424	9.209612	11.22055	10.13822	10.50815	10.79288	11.06592	11.29116	10.98379	10.87572	11.75578	12.1077	11.96019	10.77555	9.564731	9.311736	11.69025	13.56583	9.851123	10.41609	10.87002	12.21251	9.807452	11.56522	12.21541	10.41497	10.81255
