10.4624246820311	3.91029802557864	8.56599374828209	9.96922777672813	7.93557974713572	7.83710017621411	3.30741237975559	6.28678115447771	9.287447364749	8.44266066430644	7.772971	11.22991	7.580298	7.617302	8.817049	8.670837	9.054592	9.709487	7.442735	9.936694	7.483399	9.087899	9.707346	8.809082	6.439944	11.36101	6.559292	7.805393	3.752751	9.732835	9.648293	7.589638	10.12172	10.65915	5.084644	8.177657	7.705853	4.375124	9.85973	9.945805	9.643821	7.47334	5.657371	7.208063	10.32673	4.375124	9.313023	8.437501	9.418892	10.13294	9.614411	8.101396	5.583293	10.46369	9.681398	9.071341	9.332606	10.23754	9.565597	8.214327	7.688573	9.234894	10.72308	2.676669	9.8578	7.756483	10.34475	10.82929	8.202207	9.94762	6.54008	7.357789	9.167948	10.99381	4.707258	10.00454	10.69741	9.880785	9.362853
11.0623579588024	3.88014643962932	9.18741520566466	10.8231049598925	8.35954540350876	8.29603539443818	6.62620606088844	7.17469325918528	10.1093902010342	8.72365096182699	8.646546	11.84044	8.229598	7.946703	9.646427	9.345605	10.17948	11.00836	8.51638	10.68812	8.510175	9.352556	9.728878	9.446519	8.17572	11.58187	7.221094	9.462672	4.920824	10.7902	10.12976	8.559085	11.26568	11.11133	5.767032	9.252044	8.510175	4.661772	10.12165	10.39681	10.69906	8.183541	6.480808	7.871213	10.73142	6.480808	9.895212	9.061547	10.55885	10.74733	10.33498	8.559085	6.898201	10.93269	10.52848	9.739523	9.726204	10.74865	10.21805	8.80193	9.393578	9.854168	11.51761	4.840078	10.66875	8.027155	10.74205	12.4859	8.83209	10.64063	7.221094	8.760711	9.799257	11.54138	5.137191	10.75522	11.55198	10.22942	10.00517
11.2092631109805	4.06377794554425	9.24335273728817	10.9124797304289	8.76295370580369	8.63215995549425	8.78399229033528	7.69477687052179	10.0363973124822	9.22347068481124	9.096374	11.95808	8.255043	8.187156	9.530275	9.220387	9.933785	11.49856	8.401114	11.01656	8.792323	9.395987	10.73321	9.229617	7.935804	11.96845	7.78943	9.470544	3.573622	10.4893	10.05987	8.666554	11.59455	11.11239	5.451344	9.705877	8.420055	4.693903	9.980091	11.37022	10.612	8.293706	6.686345	8.293706	11.06506	5.82599	9.70918	8.762954	10.38026	10.91343	10.5109	8.884814	6.574415	11.1281	10.4893	9.773697	9.805934	10.73375	10.18692	9.007943	9.046756	9.816182	11.69013	3.849837	10.82892	8.422741	11.22435	12.48272	8.762954	10.37888	7.801868	8.252026	10.16944	11.60138	5.429679	10.79409	11.39538	10.78055	9.612538
10.214680201991	4.05769531376026	8.31109040064285	9.81746429962289	7.78899245207656	7.65956269116291	3.38666370798229	6.26750294818825	9.33256735771155	8.64311041957026	7.935963	11.1378	7.714912	7.38704	9.073773	8.693547	9.065287	9.587909	7.590206	9.809865	7.878961	8.999994	9.699044	8.709974	5.855553	11.02636	6.381956	7.517338	2.676669	9.758153	9.461037	7.566324	10.04381	10.7194	5.270108	8.008618	7.197825	3.386664	9.587909	9.596768	9.704518	7.440583	5.970315	6.905553	10.2166	4.458686	9.511884	8.460982	8.926928	10.14794	9.679716	8.127566	5.002368	10.54118	9.784241	9.111357	9.314779	10.28397	9.318354	8.206892	7.681958	9.12367	10.69898	2.676669	9.728901	7.849592	10.3272	10.53965	8.21459	9.884115	6.538062	7.31718	9.077998	10.95007	4.339769	10.14391	10.7725	9.825024	9.401607
10.967124682	4.28585159633788	8.97125418235679	10.7256688311194	8.60273177304454	8.10642654307263	6.92076676048607	7.6693320172183	10.0817315097608	8.93273349205088	8.518523	11.64612	8.13688	7.836422	9.713925	9.208292	10.16532	10.88545	8.372638	10.48663	8.983869	9.197502	10.66822	9.377175	8.313886	11.82208	7.248671	9.291826	4.157164	10.70931	10.0157	9.016979	11.23673	11.03637	5.513515	9.149788	8.447425	3.361749	9.794894	11.40483	10.62055	8.106427	5.955979	8.13688	10.71436	6.087682	9.889547	9.115805	10.36655	10.67989	10.28566	8.45952	7.086262	10.95969	10.37615	9.542622	9.652045	11.29693	10.066	8.552799	9.04534	9.539777	11.39542	3.842464	10.53171	8.217452	10.71814	12.53313	8.791575	10.36495	7.005898	8.586279	9.853345	11.45853	3.636828	10.80007	11.38832	10.45074	9.80914
11.2051877590236	4.06307551439606	9.28131019287585	10.9910916419156	8.88664326292258	8.4625816317285	4.78267459067902	8.58303001320532	10.0029391799238	9.11939550750782	9.119396	11.59577	8.270154	8.02573	9.646157	9.309251	9.982428	11.56382	8.291662	11.10401	8.686091	9.374936	10.61295	9.191228	8.630216	12.02778	7.785293	9.449763	4.174356	10.57838	9.823607	8.600368	11.50521	11.13779	5.239461	9.637786	8.453069	4.275568	9.975802	11.42419	10.62623	8.288991	6.49138	8.264726	10.89735	6.555292	9.640931	8.933563	10.55301	10.95407	10.72682	8.745737	6.984169	10.99642	10.48173	9.785281	9.894703	10.88193	10.18198	8.8617	8.958984	9.785281	11.60062	4.275568	10.70095	8.286315	11.09792	12.46112	8.665648	10.40119	7.54661	8.364511	10.13741	11.58601	5.794539	10.77532	11.22418	10.6571	9.546836
10.4837351190445	4.27097160881103	8.39451036528345	10.0564829032727	8.12367437181614	7.82696093687972	3.3549057238159	6.12462006353536	9.55562300215556	8.46674451485238	7.932802	11.23435	7.742142	7.428895	8.809954	8.748504	8.988202	9.96179	7.193419	9.976294	7.090307	9.0325	9.889195	8.704374	5.708925	11.21177	6.421484	8.039316	2.676669	10.35012	9.692421	7.522332	10.3309	10.61001	5.174893	8.145849	7.510979	2.676669	9.79416	9.855968	9.712361	7.522332	5.443372	7.074953	10.24453	4.143284	9.249339	8.382111	9.452694	10.1563	9.519296	7.94128	4.983957	10.56274	9.835658	9.113468	9.325762	10.09497	9.630891	8.689359	8.101153	9.262924	10.91648	2.676669	9.679817	7.631195	10.35488	11.07215	8.265444	9.904443	6.687446	7.416777	9.328994	11.07792	4.913721	10.14717	10.83129	9.990652	9.47621
11.1080275707706	4.49692340115563	9.21146955408228	10.6414097350004	8.58477855916044	8.16050067114845	7.1973433351559	7.80155400904246	9.9856287215479	8.67531966418101	8.433868	11.87472	8.029284	8.083212	9.628883	9.235473	9.820902	11.0873	8.704279	10.57242	8.615595	9.479444	10.82661	9.247326	8.074363	12.01247	7.180926	9.435223	4.802022	10.21418	10.14406	8.454472	11.17471	11.09933	5.121754	9.34984	8.578535	4.708232	9.849696	11.24241	10.61421	8.152115	6.986748	7.894998	10.67982	6.133734	9.820902	8.975312	10.46317	10.75508	10.17335	8.225886	7.245499	10.97654	10.37768	9.658775	9.655813	10.68273	10.10985	8.53406	8.936789	9.153858	11.59061	4.496923	10.64589	7.843835	10.81869	12.37495	8.704279	10.54867	7.042362	8.419968	9.70535	11.64164	5.54594	10.62485	11.53044	10.46993	9.769772
11.2942921033388	4.04110482757827	9.26368499993875	10.8528605156224	8.64063200245739	8.34170247710848	8.3210075685752	8.3954790518535	10.1357879787424	9.07887296288673	9.005133	12.00744	8.151629	8.046284	9.693346	9.185726	9.902746	11.69482	8.296482	11.04434	8.509608	9.311664	10.94475	9.135265	8.506557	12.1801	7.48243	9.533193	3.958502	10.55143	10.1348	8.580966	11.39422	11.07503	5.540671	9.398155	8.589642	4.256745	9.964074	11.50841	10.734	8.042074	6.783675	8.135915	10.73466	6.468136	9.644227	9.129328	10.61513	10.74957	10.74699	8.632258	7.186622	10.97651	10.6243	9.790601	9.835052	10.85106	10.26234	9.043527	9.103312	9.783057	11.83942	3.868645	10.68087	7.959661	10.81576	12.44019	8.687188	10.26956	7.438232	8.324477	9.992698	11.54901	5.564777	10.71959	11.49847	10.59804	9.689316
10.4677200403679	3.82080970684382	8.19632635724997	10.0544834374409	8.0482537439619	7.90250516408234	3.2598703799219	7.56565273398487	9.49655686395024	8.36345477549698	7.711437	11.15305	7.613304	7.38523	9.135468	8.723067	9.135468	9.880601	7.613304	9.951762	7.613304	9.057304	9.797184	8.741038	6.847605	11.33618	6.468971	8.121449	2.676669	9.951762	9.502889	7.290653	10.05305	10.67819	5.295886	8.287213	7.357504	3.82081	9.728595	9.899923	9.690266	7.010952	5.677416	6.925312	10.08997	5.677416	9.475245	8.504814	9.610411	10.19016	9.783378	8.065478	5.4108	10.46988	9.849468	9.235195	9.46447	10.52277	9.624031	8.34006	7.768662	8.906232	10.90151	2.676669	9.762418	7.674481	10.24533	10.85524	8.321066	9.885456	6.617078	7.230769	9.06303	10.98002	4.931313	10.23142	10.79201	9.846151	9.470945
