"MMgrey60"	"MMblack"	"MMtan"	"MMgreenyellow"	"MMblue"	"MMmagenta"	"MMpink"	"MMcyan"	"MMpurple"	"MMsalmon"	"MMlightcyan"	"MMmidnightblue"	"MMlightgreen"	"MMred"	"MMbrown"	"MMturquoise"
"FBgn0261786"	-0.485837345772097	-0.405286740787506	-0.716696320030056	0.441592046049843	0.90864309083269	0.915610894198931	0.936682052316512	0.326140566909488	-0.0340032104521766	0.551155969288666	0.199058217653488	0.641108609417035	-0.200417714763866	-0.606981620886842	-0.872260907866066	-0.922947726684288
"FBgn0261787"	-0.505212082279803	-0.618214348913998	-0.794367586579585	0.2938823665912	0.827907675091376	0.958626689091959	0.941070125636834	0.554309678667699	0.203926233902628	0.700586997402534	0.278040620252961	0.657605119947148	-0.205243682433449	-0.404045846694214	-0.774704640987197	-0.945164252497641
"FBgn0036886"	-0.115823682544583	-0.276519820060214	-0.475260980074883	0.681408556710973	0.980059928182699	0.87212930274265	0.736780121763233	0.1800884134734	-0.275120584934199	0.264775974304369	-0.185423647016506	0.289813711544883	-0.536960071238627	-0.768741415304779	-0.955368594924187	-0.902006622270367
"FBgn0064126"	-0.0586023300695434	-0.152457627281273	-0.278266278864984	0.812938954208534	0.956473035029834	0.787163795141085	0.613568713604665	0.0509328284644365	-0.423544208186313	0.08806032472284	-0.333044426381003	0.143494582716501	-0.60755544557568	-0.840933558295598	-0.968340071637117	-0.842327324995467
"FBgn0031725"	0.177871207477239	0.15201911394744	0.382190081632742	-0.77334389817727	-0.980798856787579	-0.823026383561122	-0.713946662685333	-0.0518158658415242	0.393648962916917	-0.179495795521318	0.207373972358183	-0.28204746971544	0.502060319804265	0.857318911864573	0.995621086507633	0.876157550866869
"FBgn0261789"	-0.0802798761716153	-0.415024657079888	-0.436381304940585	0.668055161834626	0.954255093980001	0.910702745511706	0.695044924504055	0.327691176435727	-0.178221111541827	0.287997536752114	-0.253754877253792	0.204983196282859	-0.663088410419788	-0.676594797385648	-0.930687926026295	-0.938881428972482
"FBgn0030098"	0.245469637298131	0.905953449043989	0.562564946314536	0.614696060957906	0.129516117399276	-0.328269153577675	-0.291013448295691	-0.916841113581033	-0.900663314224183	-0.713302319415145	-0.474961913226902	-0.359016070854601	-0.107216425557939	-0.660015364268872	-0.235037021177539	0.242616710302444
"FBgn0033526"	-0.290432878010942	-0.256716613859754	-0.554282019125322	0.605895349601225	0.965862382523243	0.864937527142885	0.815114866398123	0.168754493222631	-0.24727776037896	0.331825287244258	-0.038436414684052	0.43847083315683	-0.377198620468353	-0.750307888347605	-0.93269607789705	-0.885692966828961
"FBgn0030096"	0.0054107168310137	-0.286682475899275	-0.392605384031109	0.70763642088026	0.953348977956731	0.8405878845263	0.64966269320012	0.180023722040359	-0.300258593861366	0.176904304090429	-0.292741216600447	0.172714627856075	-0.631689846306339	-0.75425381507786	-0.938966872918952	-0.881121940403935
"FBgn0030097"	0.362102963917387	0.899986873525072	0.673725867048182	0.267875204847218	-0.267643432347332	-0.639274541047025	-0.582552794345395	-0.88314818380221	-0.697977697382707	-0.768162633856704	-0.407238497385235	-0.492675115252472	0.0544117858889712	-0.284571736457264	0.172108344891482	0.572097056689786
"FBgn0030092"	-0.149033347639775	-0.544349166240651	-0.484920143404182	0.531460889117757	0.861131986598691	0.907129960074027	0.684532477251266	0.476252701587173	-0.00835883979285513	0.378742147490562	-0.167454459218234	0.233031584909197	-0.606302262630546	-0.508500822120851	-0.826550447076234	-0.917396557335681
"FBgn0030093"	-0.326263003150562	-0.448865323509607	-0.639421677816826	0.527273339171876	0.954274467021555	0.953767241400444	0.864689768065718	0.36856897395492	-0.0693632828405814	0.478881202764587	0.0125424963600106	0.470592217953017	-0.419731816436824	-0.634318717666377	-0.913548111123244	-0.960980412951184
"FBgn0030090"	-0.478381806240713	-0.890001164109821	-0.872507192241679	-0.106463841913458	0.543127475545998	0.868754500778066	0.836034608819572	0.867701943600769	0.592213018943639	0.866862899104007	0.424835036174451	0.652996338277602	-0.124458807040969	0.0265355132684168	-0.452571158524244	-0.810608494928382
"FBgn0030091"	-0.512736365036318	-0.816588189344792	-0.696034567695658	-0.548370774589765	-0.0169855072614846	0.432372339242228	0.467399887384667	0.885110209255731	0.883336492931098	0.854192691240933	0.619600064189227	0.54739508762734	0.214082813961733	0.54381685581555	0.116273737981043	-0.33453394106319
"FBgn0033524"	0.269184528194029	0.765427526784404	0.693418852176066	-0.270714115561936	-0.770721932875365	-0.944417945647591	-0.794474450867782	-0.690079963105356	-0.263990034093755	-0.60710687321672	-0.0930782104170554	-0.448229736210412	0.413669616163482	0.293016296872583	0.713265267271872	0.941139234200209
"FBgn0051200"	0.351227359407655	0.54843297461855	0.671460984162495	-0.477188905263795	-0.917156039024411	-0.969953119955339	-0.881346716175956	-0.459856145476504	-0.0275772286834148	-0.532920735180362	-0.0791654413774928	-0.515967090543113	0.370215164746548	0.555122581997947	0.886991885932922	0.989550195587968
"FBgn0000206"	0.0709648245526363	-0.184509674244278	0.133684163856174	-0.869303734563232	-0.879994819222304	-0.588929123199845	-0.515990580152023	0.273270947413804	0.643978960345461	0.0857775141278981	0.326744387933543	-0.127202357586946	0.452161290252312	0.95811771485976	0.92520112679	0.657419889703797
"FBgn0266237"	0.382095041919189	0.887411769022245	0.727829808028799	0.215655183158593	-0.360519792790758	-0.70633163394136	-0.663406278254538	-0.864505303904802	-0.655915735664821	-0.786889015277621	-0.408582953066046	-0.547266364381444	0.0718674364935082	-0.19828761078035	0.265855002609626	0.646682150924574
"FBgn0259150"	0.189132133129048	0.234144755053022	0.424412542633726	-0.728799479686544	-0.972789722456868	-0.850449867851584	-0.737110649933511	-0.131246986823586	0.319377162624313	-0.232249785358312	0.166482824239426	-0.31292002109925	0.487767582735235	0.799497036093367	0.974661121205894	0.900535396704258
"FBgn0259152"	-0.722587523093902	-0.358567477642939	-0.768147684144211	0.191651174030707	0.679629069072563	0.738831461263598	0.923620251825114	0.291974418320383	0.103292701353897	0.628494548824299	0.512552006939707	0.847390175247267	0.205484702595005	-0.410094692144848	-0.658833530478926	-0.752379938673647
"FBgn0039719"	0.403641974937308	0.758553840164983	0.781838450870919	-0.245487744436404	-0.794285548272319	-0.979095557987268	-0.893588031808422	-0.687682328111067	-0.296139372009272	-0.705858230721291	-0.218658699501288	-0.582072775544727	0.302658687639385	0.307210725919194	0.733758861043382	0.966409786713688
"FBgn0039714"	0.304947813943723	0.932611585134348	0.670674423069548	0.53505331856931	-0.0318641211842337	-0.468637725954331	-0.440094129681918	-0.936510805349144	-0.850204637810313	-0.770759929503751	-0.477888946040571	-0.45635800523216	-0.0491291887994936	-0.527492694982462	-0.0744572981535667	0.390692748413198
"FBgn0033520"	0.323837902015746	0.613672235233094	0.789416160653686	-0.251556038586792	-0.79327641033591	-0.914635174487226	-0.848594490882302	-0.565023257945041	-0.199210842933365	-0.625714910062176	-0.193349128386091	-0.549684548455118	0.271347178971574	0.366234606191502	0.720506710518631	0.902020833320078
"FBgn0039712"	-0.329575576340273	-0.624480541538338	-0.686621232669123	0.410789224011029	0.887653397352352	0.984893011771637	0.852668876392597	0.563631086447903	0.116085051528941	0.576766165829479	0.0482549470352443	0.462079949869249	-0.4469026409411	-0.466446898425111	-0.830649923916923	-0.977696446427685
"FBgn0039713"	0.899219874094033	0.487718509287408	0.794449019962033	-0.00394149572833793	-0.515754174861938	-0.705322331151492	-0.868317724182778	-0.487504577084792	-0.345379591195279	-0.776502073284124	-0.606622177510533	-0.836919442138077	-0.243337614109145	0.160771699080668	0.477067580326397	0.677077105728806
"FBgn0039710"	-0.323078715582615	-0.499618392175199	-0.661992741750663	0.504770132988907	0.950206540341457	0.970188316089743	0.875422827002957	0.41594437503156	-0.0284291079283983	0.500497880242818	0.0301534405339907	0.484910161826024	-0.413886296128814	-0.602594349840838	-0.90581291163516	-0.978275999071839
"FBgn0039711"	-0.161861531081427	-0.165908089993153	-0.426979186966656	0.718294367048943	0.967655547135741	0.818960840172863	0.716430562357902	0.0758222745616453	-0.361946542174764	0.198380151416936	-0.18722197096449	0.291460163005413	-0.482254046617408	-0.823263917894815	-0.957947715748954	-0.855898340201412
"FBgn0034391"	-0.144773789008237	0.0293375188533838	0.0941760743089227	-0.713148310272229	-0.740777534017214	-0.563610115292025	-0.358003534379259	0.0418837201870009	0.424699039222878	0.0630137443060158	0.433885497391214	0.0726403253562113	0.63365581153431	0.700499025640083	0.754932990512265	0.604379113235819
"FBgn0034390"	0.445273728833886	0.395056169879172	0.706276810473135	-0.327656944195102	-0.779903278772184	-0.825643191687321	-0.81206608547872	-0.378771275131072	-0.0493329578580243	-0.528588954966687	-0.193467141681284	-0.550005407278245	0.178202358250266	0.465250353587752	0.726232750051639	0.818956362176391
"FBgn0034392"	0.472823529500964	0.83420148382434	0.886635421090641	-0.019224311515526	-0.664556326526177	-0.922222692249305	-0.890371859063146	-0.785274312832951	-0.465391541190931	-0.810989111323935	-0.375081396647264	-0.672424814431222	0.153282151549994	0.123528998853782	0.57878163128872	0.889902767282782
"FBgn0034394"	0.328311625646916	0.559280069486849	0.673262506122188	-0.46930702462938	-0.914021772581363	-0.976413594013318	-0.860474424251717	-0.490591603866338	-0.0446969070387559	-0.534792023353443	-0.0467054070447788	-0.476067284144387	0.416315564024375	0.535810563510174	0.873874751805872	0.988964430055653
"FBgn0034397"	0.214959367323271	0.100686677068689	0.353638899715237	-0.761724525686652	-0.944452052310316	-0.779388512991417	-0.701196909353226	-0.0101523346421787	0.403415171299512	-0.175754303935891	0.171826157426685	-0.301842329377454	0.443409620745663	0.847050642331055	0.961427711017767	0.829895686989816
"FBgn0034396"	0.221890085987675	0.095833044921211	0.365840239534569	-0.776781842435032	-0.962188531759254	-0.789178699606741	-0.713513469192491	0.00234116870082178	0.415927239408519	-0.172649592510874	0.171579493634627	-0.311051152697418	0.436222701644976	0.867759599638699	0.980896613830163	0.842923588395331
"FBgn0034399"	0.443739537929259	-0.0651486239197398	0.270578457301856	0.646189926878705	0.455994394996878	0.319089205102232	-0.0247137141693285	0.00375222515491246	-0.369298845492413	-0.290539092663029	-0.679656162525707	-0.454039098933943	-0.797174693234168	-0.446760454886446	-0.479948442559388	-0.363526375411171
"FBgn0034398"	0.382953917648638	0.642076456191615	0.71032623565671	-0.388804514447657	-0.875053002237562	-0.986401428968559	-0.875798339190329	-0.57521113272854	-0.139968212492415	-0.603318175922608	-0.104349958999815	-0.512819789164258	0.39114707167761	0.45096633864287	0.828498773725374	0.98780983842065
"FBgn0037534"	0.248576940250765	0.616914914798034	0.650309168508662	-0.438150169984758	-0.886438218957157	-0.969753123571694	-0.818837077419317	-0.536118591312446	-0.0815876097081504	-0.525592065274965	0.00249300424407633	-0.416291900094648	0.480762756811323	0.48689108388931	0.842289304318679	0.97748862997976
"FBgn0037166"	0.273313538932656	0.355993799604139	0.561308375407732	-0.624172008387977	-0.973589396300192	-0.920807645917282	-0.823876363257153	-0.269065840225169	0.177502528115994	-0.377882483348538	0.0555953557946517	-0.416689661975227	0.439873368600537	0.717010611014783	0.956843919584303	0.953543629620865
"FBgn0037376"	-0.287829398199111	-0.405464396012161	-0.573031938915832	0.599698276321217	0.974546522022821	0.940317088949749	0.829729144430645	0.318739991830368	-0.14575632172694	0.394143359193962	-0.0626416030590041	0.411764132228016	-0.468221585340155	-0.68717973484023	-0.945847299452992	-0.961467910695082
"FBgn0030897"	0.192577194099281	0.305597642728597	0.465600010947044	-0.704836330948874	-0.98353803458663	-0.896563732191889	-0.761090160233469	-0.210184143090603	0.260571374091195	-0.282392524659707	0.163313478064435	-0.319253909398235	0.52478611987904	0.76889941322353	0.981858619098371	0.938316423391956
"FBgn0041713"	0.326550628329757	0.531821223545925	0.680151609243288	-0.468805338790132	-0.916974894300701	-0.962255674121782	-0.874877371968206	-0.448169746004349	-0.0179436636945579	-0.522313513770001	-0.0705753530991316	-0.508485126328144	0.375420239747717	0.558394865961381	0.883124996989556	0.982070855408135
"FBgn0037375"	0.217444870175742	0.233607708646405	0.438321238167214	-0.725528760979096	-0.97577816315873	-0.860526660644029	-0.755588436223077	-0.136047215015708	0.30911839141082	-0.254614038669234	0.148113688510272	-0.334317139159222	0.474721035344744	0.802245881575566	0.982038958749098	0.906908403153122
"FBgn0037372"	-0.198689149093177	-0.335874960485137	-0.488059608069964	0.670935981556443	0.981506887620297	0.90141084267754	0.769592223669559	0.236742106006912	-0.240345428555788	0.292034838292826	-0.153642616381207	0.331680608476222	-0.517230079791792	-0.746169375282873	-0.966726180714523	-0.939401348652774
"FBgn0030893"	0.312776151301869	0.879561328962745	0.759917984978691	-0.0690327845657217	-0.641669417637546	-0.901679700828527	-0.787728964135927	-0.81203850351742	-0.448181464720043	-0.718759652504929	-0.226420993180238	-0.51430818907354	0.30145485119927	0.0989805388988811	0.562024398271837	0.87446102477287
"FBgn0030674"	-0.422696302529097	-0.316088314389843	-0.197468036403049	-0.73676554965524	-0.549779621375869	-0.218915551647543	-0.0638557430855472	0.403765001213876	0.696619485520488	0.445216074326338	0.577161768994725	0.273568975031211	0.529833530631922	0.746505646851052	0.594170509722629	0.297471945160358
"FBgn0030675"	0.442372362891947	0.736081101489724	0.616006589927802	0.562368572385104	0.0583050323890161	-0.33702365953113	-0.402752574533637	-0.776357771303088	-0.79480191266493	-0.749084432381846	-0.569713870817163	-0.510225204981109	-0.237173855477179	-0.525753649326874	-0.157927613128747	0.249688568805455
"FBgn0030678"	0.430534340151348	0.364131907999791	0.407737671489396	0.850898319532231	0.514735205715457	0.162542018261881	-0.0407506581605373	-0.475522600146935	-0.764403617747307	-0.528571988744516	-0.698748618735312	-0.4109740955714	-0.624266420911405	-0.765866099264105	-0.593112847385033	-0.252744529710818
"FBgn0037164"	0.300686723002834	0.34187985351401	0.532437163883388	-0.627216693808191	-0.951208699091909	-0.899591831002055	-0.823589048028795	-0.249205878153323	0.180162359186276	-0.374204865921316	0.0262547266052091	-0.440065520466643	0.395701750480723	0.710931321502405	0.944541018161905	0.936358195013913
"FBgn0030899"	-0.168805393060117	-0.268848212528332	-0.493220595705935	0.547721723430094	0.858370926415862	0.787003634106387	0.699412365418351	0.198642853980416	-0.177820484325244	0.318371452945758	-0.0772760171892331	0.335571005548037	-0.402145835038861	-0.641211115774221	-0.821199419858161	-0.80402463517201
"FBgn0030395"	-0.0161032733637346	-0.29990107744525	-0.122409969611513	-0.672018790002916	-0.516201939576255	-0.245800089480201	-0.15242528689343	0.34987712888317	0.581148936602198	0.267639563152695	0.394888491339797	0.127657029526544	0.374513479670288	0.678268624062341	0.564738552232201	0.299903639196379
"FBgn0011769"	0.415510657454728	0.404608806887856	0.339058118321304	0.34519749568109	0.0623017440897529	-0.176442501190313	-0.259812130572957	-0.430155043451306	-0.4626470256726	-0.456595149725795	-0.384269927066665	-0.340105435260913	-0.187938546131842	-0.313805699297823	-0.119202901800387	0.101630391268681
"FBgn0011768"	0.380478152587954	0.421152554334259	0.4930305053182	0.885395040702581	0.487153969550288	0.125580180753545	-0.100410823751904	-0.504793051165503	-0.796075000255348	-0.566989803910093	-0.75518459567211	-0.476901617412866	-0.668284074207044	-0.767951301398949	-0.576202055338958	-0.214987910536979
"FBgn0037535"	-0.207183433104604	-0.421412750217582	-0.53404641070132	0.597089249550019	0.953354535164517	0.923279123539941	0.76645268337292	0.341889601025837	-0.136428695312882	0.359835646677482	-0.132265309170468	0.3257642134925	-0.534933229051558	-0.656348662628115	-0.91668867566812	-0.941885958690466
"FBgn0011766"	-0.467831710211712	-0.472073940016214	-0.694751456014243	0.408611850945636	0.868469507022915	0.921141289277899	0.883120700489417	0.424335150824331	0.0504814831825377	0.587684941351751	0.155027395079661	0.561204569244442	-0.286880510213554	-0.520694646417978	-0.822794880016852	-0.916733119205059
"FBgn0011761"	-0.0883680624330272	-0.100532852473557	-0.344381044424904	0.659289343369832	0.893383613509002	0.711576487299572	0.610414479937926	0.0263335258807311	-0.374336767855692	0.127181854504864	-0.221899618574566	0.221103268214352	-0.471536651977787	-0.753742282623051	-0.847584942619437	-0.734937020794243
"FBgn0011760"	-0.44816743379406	-0.368999356657224	-0.380698601632804	-0.847911796995361	-0.541867055836108	-0.202463577805966	0.0561653591266294	0.42933677830059	0.74892877542032	0.503697725962132	0.779996907084995	0.488189902479076	0.763842476707623	0.767664724606501	0.599828151128713	0.26243919136269
"FBgn0011763"	-0.447902675969121	-0.474684230573205	-0.733510040105066	0.438671202848516	0.922590238026888	0.953977536138463	0.934889576639262	0.396715785593707	0.00909642066082657	0.573783667339892	0.170960903966113	0.609934665374014	-0.263447252278309	-0.58111963665074	-0.878825190376736	-0.957521836942332
"FBgn0011762"	-0.23198497845713	-0.357001815381785	-0.55712489963089	0.606520261849377	0.974027163299178	0.911269171349517	0.811874446929026	0.261178525503622	-0.190619994843749	0.35929347682311	-0.0796338044564244	0.397645757775581	-0.461306008277463	-0.715395874840567	-0.943369972468794	-0.934053603929012
"FBgn0029818"	-0.093120850102545	-0.430686665249641	-0.425385621199616	0.649060470619633	0.921714599239628	0.900537363409362	0.676918970049106	0.356456757368068	-0.141248673984675	0.301276685449725	-0.240575586985952	0.194982444864696	-0.648689979536895	-0.634194346390037	-0.898917102419447	-0.921114082467952
"FBgn0029819"	0.0528470394137368	-0.757667676684007	-0.396418578687613	0.209420720843137	0.533723667309583	0.735526949921024	0.443735706388079	0.709987543133287	0.298006090487193	0.401883771565531	-0.163483130159598	0.0653450898423564	-0.6179198151348	-0.0898140456866848	-0.478016939311511	-0.716140378622491
"FBgn0029810"	0.269599661691781	0.334869188605126	0.51507030772311	-0.66488591127933	-0.974735243447859	-0.91225383106673	-0.80515940111738	-0.243945180585117	0.20790827395992	-0.348324779414354	0.0855359850090998	-0.390059280421355	0.460036812640343	0.738684993218041	0.970493445225898	0.949368501609175
"FBgn0266421"	-0.137756652863142	-0.298268113473337	-0.436774818921409	0.714219900737213	0.990660318159366	0.887375083439712	0.728500110189399	0.20358828520035	-0.283072035132413	0.245182773013906	-0.224789775651273	0.262649220766534	-0.585371580729708	-0.771676854956795	-0.972578231297736	-0.923087329046837
"FBgn0029814"	0.199264469992534	0.251448383037258	0.443057314019845	-0.729346452905968	-0.98438970831465	-0.872856453876641	-0.754277098429836	-0.152647253048502	0.305219771680214	-0.254963624413921	0.163627362007565	-0.321671680108841	0.500162895073897	0.801629366863928	0.988902572768415	0.920307941735696
"FBgn0038475"	0.182506334923004	0.605444478425922	0.592021369766732	-0.476516483373353	-0.894178889147808	-0.960557142388023	-0.765210660169315	-0.526924714318259	-0.043033440846324	-0.463895897679437	0.0998011121527978	-0.321071792018293	0.578282587075843	0.502005335303171	0.845311931656874	0.964890778621379
"FBgn0010583"	-0.446211686694083	-0.868238548723104	-0.665081039169732	-0.72111628048854	-0.179302823577352	0.306394556120081	0.37332517280748	0.909693972996212	0.968206713459548	0.820407993843679	0.676014759963439	0.540319271628916	0.322433260856971	0.706760657185097	0.277324850684614	-0.215981318097848
"FBgn0267824"	0.00292297369677618	0.0934450464467246	-0.144238122788572	0.851786800760672	0.878735058207408	0.618781643657886	0.509225735272806	-0.193389872734544	-0.574873265150861	-0.0472038616478615	-0.346063495023963	0.0989707335603119	-0.503031254190954	-0.90246601005925	-0.905782838546305	-0.679485567187565
"FBgn0051163"	-0.498143246776466	-0.677524035250967	-0.827143869136411	0.220248418737008	0.805485797968762	0.968011612461979	0.936675965142632	0.626822481249872	0.263883504697177	0.732249144393914	0.277535007927	0.648691442837393	-0.23652575821079	-0.344393369476026	-0.733842444601373	-0.936486676526489
"FBgn0051161"	0.0158566036034144	0.134015226333097	0.227233178182068	-0.771692880930128	-0.884493883118588	-0.720930683983198	-0.543281025411762	-0.031660725775898	0.418302102573377	-0.0348391547270966	0.347651398907777	-0.0949804239121399	0.595925681682224	0.790700906417579	0.906816038579129	0.776759713058487
"FBgn0000326"	0.459137671630349	0.747383738029354	0.912117854299201	-0.0139780154313439	-0.669968208121481	-0.891292624354188	-0.899513049983231	-0.704049139691295	-0.412558086943429	-0.79185555327672	-0.407027604753689	-0.703638068990929	0.0908293770900705	0.168094293625102	0.579283779778276	0.856343043495386
"FBgn0033273"	-0.397641949597372	-0.789522186195523	-0.78826846440686	0.193462150180908	0.763136501226599	0.969628722081362	0.867592258660478	0.733602255540827	0.334438175620795	0.706734785624179	0.2077360302327	0.555837407795264	-0.323071607278989	-0.256188367248348	-0.693532254015306	-0.946530231078152
"FBgn0033272"	0.558711253673501	0.605137230523975	0.794032034872366	0.349795388877873	-0.22592487647222	-0.506173451576256	-0.662171191723517	-0.600910744101115	-0.562814326414423	-0.769922989968277	-0.634508299895182	-0.723856146390729	-0.287912106673104	-0.171356803401416	0.150222845058079	0.451501969297712
"FBgn0033271"	0.372338867549613	0.922866274153077	0.721570467057815	0.152009876362329	-0.399028400846905	-0.74803513586994	-0.675976499692631	-0.874700872282845	-0.63361534889665	-0.778203816855977	-0.362404897062714	-0.524372215253563	0.131823239008747	-0.153635276006496	0.32131357568877	0.70372649382445
"FBgn0002577"	0.0506956949955697	0.554246560935744	0.294279660060319	0.414894213207071	0.154188731472526	-0.119114332667507	-0.109996844563079	-0.516037813261444	-0.552592031188902	-0.371545478689768	-0.297362303022352	-0.188180107155882	-0.120876356535238	-0.450314653948054	-0.207567803650882	0.0816057861930764
"FBgn0266428"	-0.218408388979098	-0.442680574344855	-0.455927613097027	0.218498017756094	0.535423573302423	0.638248232924572	0.528094555794695	0.439233474289854	0.148776384599516	0.401777877334475	0.0350642421177019	0.274777368098269	-0.316699952885913	-0.22893532485754	-0.49655226636655	-0.624824503306632
"FBgn0033275"	0.133106857192165	0.73704002110354	0.467462267603915	0.355660275799753	-0.0441867099043179	-0.357243297440957	-0.312848622881263	-0.697427067076995	-0.605406519209888	-0.513599684516485	-0.314389221919027	-0.299566075480747	-0.0117676102713878	-0.373348356796523	-0.0280849532714133	0.314318677138127
"FBgn0033274"	0.391154550545041	0.69830582750716	0.770097267490475	-0.304037748627785	-0.837893049884917	-0.983519937691009	-0.907068480242382	-0.619983170762822	-0.217778034020908	-0.667743706766451	-0.191433235709721	-0.582090034004483	0.315388037853593	0.385608571621359	0.784372840555557	0.979286992668281
"FBgn0022153"	-0.721162116486817	-0.668121797952612	-0.900812195517584	-0.166947540957878	0.455750912300812	0.723198448086896	0.881940387448755	0.64152644870896	0.526530545528361	0.871898134717797	0.689680134342528	0.879945780588795	0.282838431744587	0.00102596499463028	-0.384618188819891	-0.675515465604164
"FBgn0263929"	-0.747619590309986	-0.597497568637161	-0.789483660145565	-0.586811516105583	-0.0236293973445884	0.348843582959273	0.609532942503343	0.641456487709494	0.77989694152028	0.903180693093005	0.900083227688594	0.843078314295183	0.594832653923453	0.436729412174782	0.107147461699574	-0.262429008709235
"FBgn0034978"	0.21610104970198	0.240275111488355	0.443267884146225	-0.731595525559643	-0.984872304656869	-0.871255600586096	-0.759071278544377	-0.14470711282485	0.30905145339467	-0.258047045636528	0.155888370439041	-0.330103220151799	0.490537463739709	0.807113600398042	0.990976764751261	0.917851161230425
"FBgn0083979"	0.226403416778109	0.576900012191529	0.427697575615535	-0.287732180171129	-0.593506943189392	-0.718157197990734	-0.577203374065928	-0.50517865085992	-0.166852220064049	-0.43108876151416	-0.0148352342482221	-0.294696194148472	0.372951307588512	0.252632758510391	0.581110576439226	0.733412376734458
"FBgn0083978"	-0.321823794099236	0.0179613299385698	-0.305327245413952	0.574169351267839	0.69892206979863	0.561940611743471	0.584054111990612	-0.0723734946629164	-0.324795821491313	0.181065809294743	-0.00522010887911109	0.352366466851737	-0.169308684586699	-0.673897856039933	-0.727109650095379	-0.605142035278977
"FBgn0083977"	-0.357789179722836	-0.370958947788503	-0.296046459405624	-0.783341591037236	-0.52373462777848	-0.202693760968889	0.00809469051842523	0.411729914083911	0.703738479302026	0.453035131601967	0.664064256931824	0.385985620291464	0.640257583273667	0.73609068701557	0.576833552552044	0.25508673081149
"FBgn0083976"	0.256188577138131	0.019141560617973	0.111040799349013	-0.0336183024970514	-0.101106520549469	-0.101626809845503	-0.184006979588402	0.00227136336084184	-0.0102149109806008	-0.134027116058293	-0.165475109245316	-0.215877196829864	-0.121491245013966	0.0736238640430601	0.105485609196554	0.108390270848616
"FBgn0083975"	0.156710762995475	0.188932403855192	0.380021345601279	-0.764272081115805	-0.973526998298312	-0.831802448060955	-0.706763261310355	-0.0894314600261273	0.365114443357638	-0.18723182916063	0.2157570492261	-0.268426687325163	0.519739065156709	0.830102969487181	0.985026181628965	0.882660212974092
"FBgn0000320"	-0.237892077317382	-0.792853876569068	-0.511899994230952	-0.768088389273346	-0.317637397235005	0.154504848374222	0.167453911943478	0.855914710347975	0.951906288239773	0.690650003254547	0.54314991306921	0.333825576416602	0.240782469440715	0.795779040429419	0.423446167146967	-0.0517984730296394
"FBgn0083973"	0.343544520728118	0.741822334548815	0.655662772082464	-0.168278969175915	-0.641657487399303	-0.839608803578155	-0.730703804772587	-0.674761444533921	-0.327173661734522	-0.621379603883959	-0.170602383254124	-0.462225013940361	0.296340439563885	0.181068854157636	0.584613631241076	0.827156004662753
"FBgn0083972"	0.290297637872627	0.54597591224829	0.623052139025661	-0.491518060032414	-0.909134889472517	-0.959907845809234	-0.832335679037372	-0.471310782331159	-0.0240990224918935	-0.504375029382692	-0.00523066944999244	-0.43416646487613	0.451260612197722	0.539288396458104	0.867323118997185	0.970896390831944
"FBgn0034972"	0.304360203424285	0.497334641708555	0.623644164856552	-0.540663812140945	-0.946191461681151	-0.966509930436014	-0.856586226419254	-0.409057497594815	0.0420250508209853	-0.476668585438325	-0.00376179324460915	-0.457569191470209	0.436778547485479	0.613136938987644	0.921546212994949	0.988624127203079
"FBgn0033627"	0.00409654911576092	-0.41646849133307	-0.0567117998516416	-0.874512672870835	-0.740877762883824	-0.365260632351474	-0.3305108012629	0.508719622586768	0.786669283336993	0.280627531978619	0.391011271869088	-0.00867144083239357	0.373915069096372	0.965868875120141	0.810919700337081	0.452994388766855
"FBgn0038049"	-0.0354874938324735	-0.334988425032086	-0.360567319125264	0.724318762030823	0.946195994618343	0.864203111300566	0.641046830091337	0.247217875885133	-0.248662017486766	0.213114950021839	-0.303806815401456	0.148225382302765	-0.675226151937403	-0.711895319752414	-0.927062188657938	-0.897148029587464
"FBgn0038045"	0.257232229627581	0.113807959852033	0.418768986827317	-0.647143718274051	-0.875470645909717	-0.741083279543326	-0.702052533727341	-0.042299876659501	0.323668346854076	-0.22486991251319	0.0744719573371514	-0.364961085893098	0.328228740639516	0.759990188575078	0.880298669325144	0.78577083658104
"FBgn0038047"	-0.663143257147195	-0.514463341676832	-0.839411944947455	-0.00377409968357503	0.570738856104741	0.72256132385	0.910304894526377	0.449114911040853	0.288506887218966	0.72213061168364	0.593951335906782	0.871631748513838	0.241904224760154	-0.221979308878627	-0.524108222600961	-0.708213635854914
"FBgn0038046"	-0.197764020997806	-0.601184757710289	-0.587480337148488	0.492460094122644	0.898761305810304	0.965700108470178	0.776696986509401	0.521929122920959	0.0366800832043864	0.463775817647829	-0.0846704424137858	0.338930717860643	-0.560148506695024	-0.512592964821401	-0.858596136615813	-0.974542780204403
"FBgn0034856"	0.0429038077655247	0.255014968522181	0.316000445035033	-0.729188810931743	-0.919461138667288	-0.803060232993532	-0.611510121541084	-0.159636214420803	0.320712828707642	-0.135860537462319	0.312245821361624	-0.142292543236475	0.623571842533114	0.748086948361145	0.923984633599933	0.850974884858409
"FBgn0038043"	-0.254978147091835	-0.515970094928928	-0.620264873801249	0.52513471965861	0.947110770888018	0.965978567209313	0.826680235097108	0.429944954974619	-0.0413009295621237	0.452209024446953	-0.0493571451270197	0.405911263726936	-0.496674526854157	-0.598764412421354	-0.906741235429829	-0.980198067358071
