MEdarkgreen	MEsteelblue	MEturquoise	MEblue	MEred	MEdarkred	MEskyblue	MEwhite	MEbrown	MEcyan	MEdarkturquoise	MElightyellow	MEblack	MEgreenyellow	MElightgreen	MEroyalblue	MElightcyan	MEpink	MEdarkgrey	MEsalmon	MEtan	MEgrey
-0.195464718937408	-0.254610958490426	-0.222980312302841	-0.19157310207118	-0.124933983453096	-0.0137718178374293	0.145766537064968	-0.119315909372744	-0.119565987987515	-0.171244480426337	0.0377625910438159	0.212620288308852	0.219933723552272	0.163295077483134	0.281470168693228	-0.0619023773392739	0.0264332736436614	0.131061093286123	-0.0094269017310707	0.106606162929427	0.235830211903177	-0.000364965007454699
-0.0797529338462735	0.020137741038076	0.0835470016097746	0.000858027071742116	-0.0896443951980449	0.0792804428324245	0.0143602871605298	-0.0427247412305229	0.173894166156933	0.151389163587131	0.125994626419622	0.0544242052763691	-0.0412065262885642	0.0642221588254647	0.000777053143669116	-0.122880530275895	-0.065391949489466	-0.120006809141811	-0.175407501630858	-0.182448067602237	-0.154111512013166	0.0535341670771446
0.148342778229489	0.0469681735295368	0.0963668860104091	0.161658464647833	0.197635754187451	0.0298526262158357	-0.0154607988446727	-0.0279636740834148	-0.0878740523363047	-0.00402602469168729	-0.173187472370706	-0.117926741431509	-0.126567523667695	-0.185303739188771	-0.147355932159341	0.0555465855470437	-0.0473823997504303	-0.0368662310437562	0.162486548677966	0.07394735038576	-0.00785643130461526	0.0150110695691531
-0.160294655702704	-0.195905382269528	-0.18065847157375	-0.182034604153298	-0.123322292613466	-0.00739494457937291	0.125702795276224	-0.0813394093680834	-0.0599020337668079	-0.127474570161698	0.0743482571074874	0.176603650966212	0.186203272347739	0.172190233100564	0.211713357862187	-0.0325479950711671	0.0237205281964221	0.129271059030594	-0.0155224264488664	0.0933354371535295	0.192710875116116	0.0335708410480286
-0.546536389266869	-0.508044007197377	0.0913735234308011	-0.0426798165785029	-0.112705999382503	0.536125336758432	0.617432002522014	0.0708372158958129	0.184656880131087	0.205453179838609	0.0962152612275532	0.523227190594989	-0.048579362793427	0.183808931906949	0.29804918221098	-0.642593958370413	-0.54083327680546	-0.375283134549494	-0.320382631238338	-0.312639289236396	-0.0614892611026732	-0.103994141002745
0.145319642567144	0.0373143200652811	0.0947443746386486	0.163153637862609	0.199250658577099	0.0180508873720537	-0.0354662097287506	-0.0748153990437233	-0.10177100247393	-0.0100297218322514	-0.190892632547734	-0.124439555278691	-0.140496627050582	-0.19160233072679	-0.150207971137004	0.0600517541365984	-0.050680367573819	-0.0409025092795888	0.168872146862143	0.0761795858030688	-0.00107543894374814	-0.0629745901917239
-0.177911184043913	-0.2491568113782	-0.183514904998539	-0.176736494592657	-0.113280097134737	-0.00127165923530557	0.136389844132976	-0.0727607494473089	-0.0875762872462076	-0.135788287085869	0.0659734852707414	0.195951211293147	0.189571423723942	0.166469133936802	0.233125596020773	-0.0560424725433084	-0.0228725816047282	0.129769243811421	0.00191290818713769	0.114618316017242	0.214887016110213	0.0708249134060746
-0.167011452876917	-0.0539797824483176	0.101523610570617	0.00466784997566959	-0.0819237018831232	0.197204478526989	0.180364868803749	0.168697248272835	0.198989737645622	0.192434721200519	0.138748822596088	0.187736101265473	-0.0679863685735122	0.0949348905723421	0.0672362167374436	-0.24231700900968	-0.18866242476908	-0.202704911829711	-0.212071852307474	-0.233494422004321	-0.149453946523819	-0.020840025028065
0.176269731519635	0.0650330458822025	0.0990163610113423	0.174160098642281	0.209307729201803	0.0113987188549769	-0.058777297928596	-0.0328712758491106	-0.0899468839940785	-0.0018267143080226	-0.197041420387159	-0.161113724628713	-0.170134415858415	-0.218245517972161	-0.180188792889481	0.090035600271215	-0.0358696586501797	-0.0343744129814301	0.19708918623066	0.0938682830146394	0.00921434914581382	-0.10934685118041
-0.220970141159625	-0.330368061350474	-0.185478876118283	-0.177051363446207	-0.114471380004976	0.0335491901911301	0.175343930813025	-0.100626159183237	-0.105727819915698	-0.134866173879526	0.0696602520894718	0.23991896651367	0.1985293537409	0.181321085356408	0.270329211792131	-0.10786463186422	-0.0756609843879696	0.113594433879854	-0.00976187474746038	0.106608848422387	0.224072241885029	0.206936701624799
-0.0333381370370114	0.0935003404685888	0.110637167340271	0.0310793663066951	-0.0645850188204791	0.0810712909950651	0.044531975483	0.28978849338521	0.208082818934588	0.197218373054476	0.156093703596357	0.0939079268281126	-0.0749379870100496	0.0602629726866842	-0.00582241430677863	-0.10533327182085	-0.0722031689436531	-0.14902723662007	-0.168922762382205	-0.203174015760368	-0.174021807749647	0.0486500059108054
0.101014779788935	-0.0143019413803309	0.0856611540273913	0.154988119228649	0.192246123539801	0.0382033978356832	-0.014224042331251	-0.146890398664333	-0.119152600823662	-0.02062775537819	-0.204614423211613	-0.0993378805216297	-0.12039407357613	-0.176905053550135	-0.119206218369124	0.0288175585330372	-0.080366147619864	-0.0484555808708182	0.1528603171347	0.0677470029433908	0.0138678684935589	-0.0807287008853932
-0.177911184043913	-0.2491568113782	-0.183514904998539	-0.176736494592657	-0.113280097134737	-0.00127165923530566	0.136389844132975	-0.0727607494473089	-0.0875762872462076	-0.135788287085869	0.0659734852707414	0.195951211293147	0.189571423723942	0.166469133936802	0.233125596020773	-0.0560424725433082	-0.0228725816047281	0.129769243811421	0.00191290818713771	0.114618316017242	0.214887016110213	0.0708249134060746
-0.167011452876917	-0.0539797824483176	0.101523610570617	0.0046678499756696	-0.0819237018831232	0.197204478526989	0.180364868803749	0.168697248272835	0.198989737645622	0.192434721200519	0.138748822596088	0.187736101265473	-0.0679863685735122	0.0949348905723421	0.0672362167374436	-0.24231700900968	-0.18866242476908	-0.202704911829711	-0.212071852307474	-0.233494422004321	-0.149453946523819	-0.020840025028065
0.145319642567144	0.0373143200652812	0.0947443746386486	0.163153637862609	0.199250658577099	0.0180508873720537	-0.0354662097287506	-0.0748153990437233	-0.10177100247393	-0.0100297218322514	-0.190892632547734	-0.124439555278691	-0.140496627050582	-0.19160233072679	-0.150207971137004	0.0600517541365984	-0.050680367573819	-0.0409025092795888	0.168872146862143	0.0761795858030688	-0.00107543894374817	-0.062974590191724
-0.152468755269408	-0.221196990514598	-0.184407367303583	-0.171123516178468	-0.102046618785771	-0.0299692233176743	0.108122806309678	-0.0363166797906062	-0.097099008056117	-0.145024117216383	0.0539119466152649	0.17133101639956	0.183981645083187	0.145896083353434	0.217334218408001	-0.0277147906945373	-0.0166772886226367	0.146442238523816	0.0310230257577399	0.14391066247581	0.227877931329494	-0.0280328024546038
-0.008418351357516	0.178486795897441	0.120536749901623	0.029413823102744	-0.0607593941314656	0.0923408435220327	0.0451352100494517	0.356888025040841	0.22932508535988	0.21567816832186	0.176691699140818	0.0793850823624223	-0.107221598202008	0.071445498870271	-0.0240589540980955	-0.0984602755715626	-0.0762213038377397	-0.16650246700747	-0.183574513978496	-0.235716315418283	-0.208193205229788	-0.0815501320974646
0.155651280730518	0.0515580022297158	0.0979330975054516	0.161807868931674	0.197813027379343	-0.00725119341828125	-0.0534026998104824	-0.0915362475780344	-0.110110472741674	-0.0136383929511057	-0.188727214221458	-0.119379874532913	-0.144890495100089	-0.185955012196091	-0.154080941130071	0.0658072721950976	-0.0391032642748022	-0.0439138122223507	0.163052535405245	0.0691557068684851	-0.0195275421097501	-0.0768338782702465
-0.177911184043913	-0.2491568113782	-0.183514904998539	-0.176736494592657	-0.113280097134737	-0.00127165923530578	0.136389844132975	-0.0727607494473089	-0.0875762872462077	-0.135788287085869	0.0659734852707414	0.195951211293147	0.189571423723942	0.166469133936802	0.233125596020773	-0.0560424725433082	-0.022872581604728	0.129769243811421	0.00191290818713771	0.114618316017242	0.214887016110213	0.0708249134060745
-0.0352925541879128	0.0824805987978311	0.110568708484989	0.0406318029485671	-0.0497633420249729	0.0965433211267771	0.0532989417255616	0.432319616443161	0.186539068067316	0.175953916268069	0.128843054508363	0.0353599736905497	-0.0678561387224348	0.0400676369631146	-0.021913418524028	-0.0971074512817131	-0.0758684715900785	-0.131382594732911	-0.14334608673267	-0.163360534661927	-0.16391152198065	-0.264718977127693
0.159736011489109	0.0170471950716446	0.0869188107079499	0.16726837930154	0.207899386965952	0.00412162528488826	-0.0316755437541072	-0.0131908690563765	-0.104488350347144	-0.0196487693363849	-0.18157794913006	-0.151944237735078	-0.114315595020142	-0.196242137092275	-0.142591703058622	0.0759764485687126	-0.0410925291314762	-0.0161707196196275	0.186807438271216	0.102370907967984	0.027571113851177	-0.0140528667492086
-0.0292282642357653	0.0049266058841686	-0.187476111895678	-0.176430242443905	-0.125302130173014	-0.184226306396887	-0.149144752301498	-0.104677506388184	-0.0998028575153474	-0.163336245392769	0.0674540249248634	-0.00792835744401216	0.177101023245025	0.119485090133485	0.0915959589392831	0.122163817363184	0.18542305773961	0.185070635003227	0.00808935897711946	0.108239320368991	0.128463153881195	-0.0788176034311259
0.0651879249041494	0.212094911065934	0.107909421773549	0.0408385572873991	-0.0567574748367019	0.0141956187916393	-0.0684013432221737	0.37763059933336	0.194592460209774	0.177434557895753	0.158404161802371	-0.034791859200524	-0.0632879837004105	0.0415250874327956	-0.0800560566815604	0.0149134274304739	0.0404493857398823	-0.0699372338878719	-0.115744976517347	-0.151790924912135	-0.183227694142222	-0.162551602345759
0.160605664744423	0.0487476504184266	0.090542159287625	0.166391284280409	0.204412522500211	0.00243356516530173	-0.0502668306992097	-0.0289234855189871	-0.0972857282714679	-0.0138756306155053	-0.18536942740566	-0.150774766662798	-0.132128757368502	-0.197229690404382	-0.150018367990657	0.077709575259979	-0.0388444672082706	-0.0270709861186779	0.181033570747727	0.0907651593524775	0.0139933720658528	-0.062964497726149
0.0609470812661146	0.0615908710537832	-0.19150848518697	-0.160017349750688	-0.109968352774695	-0.278960069585034	-0.240033474329338	-0.109628529768184	-0.0939129042647034	-0.177692044459871	0.0541259075424586	-0.106870169159231	0.181323207841079	0.0697206218334381	0.0443491831876847	0.210737084525643	0.252939934705172	0.239522427071739	0.0483539095232577	0.156761288258748	0.126979140014723	0.0876892596939035
-0.00553975140821623	0.117428856882656	0.107435511699369	0.0334754731052969	-0.0607401655128217	0.0737832695466926	0.00916826264895724	0.260454055831357	0.19617138025309	0.176889332194015	0.140809949113699	-0.000305122002670323	-0.0634980699972468	0.0397117122043828	-0.0502221345183276	-0.0573575826374295	-0.0268298096305699	-0.104870470765283	-0.136596732128296	-0.164058233822922	-0.172022707071141	-0.184797378099032
0.173107521425382	0.068589960923941	0.0852233180143147	0.167921060127469	0.209880407539608	-0.0175141874185356	-0.0736689771355582	-0.0665642805656325	-0.10690271588035	-0.0148598033320189	-0.180368487844411	-0.156047976256686	-0.123524588035134	-0.198457285270575	-0.143517287093693	0.0972031981832931	-0.0235436781155891	-0.012012319678436	0.193745430347192	0.108516131811722	0.0290681638607739	-0.0436002551531624
0.0199532775148498	0.0383288147462619	-0.187898702811495	-0.16718819695764	-0.113572963453938	-0.227099850494126	-0.186749594248256	-0.0817297839084173	-0.10087352783307	-0.16933510724308	0.0563293209429535	-0.0517058916055958	0.175187971454319	0.0921467660597798	0.0670781683599152	0.166506187527126	0.218778707666914	0.2079173536407	0.0314717343335159	0.134342460287347	0.12785720135854	-0.0233474965688867
-0.00553975140821618	0.117428856882656	0.107435511699369	0.0334754731052968	-0.0607401655128217	0.0737832695466925	0.00916826264895719	0.260454055831357	0.19617138025309	0.176889332194015	0.140809949113699	-0.000305122002670342	-0.0634980699972468	0.0397117122043828	-0.0502221345183276	-0.0573575826374294	-0.0268298096305699	-0.104870470765283	-0.136596732128296	-0.164058233822922	-0.172022707071141	-0.184797378099032
0.160605664744423	0.0487476504184267	0.090542159287625	0.166391284280409	0.204412522500211	0.00243356516530169	-0.0502668306992097	-0.0289234855189871	-0.0972857282714679	-0.0138756306155053	-0.18536942740566	-0.150774766662798	-0.132128757368502	-0.197229690404382	-0.150018367990657	0.077709575259979	-0.0388444672082706	-0.0270709861186779	0.181033570747727	0.0907651593524775	0.0139933720658528	-0.0629644977261491
0.0199532775148498	0.0383288147462619	-0.187898702811495	-0.16718819695764	-0.113572963453938	-0.227099850494126	-0.186749594248256	-0.0817297839084174	-0.10087352783307	-0.16933510724308	0.0563293209429536	-0.0517058916055958	0.175187971454319	0.0921467660597798	0.0670781683599152	0.166506187527126	0.218778707666914	0.2079173536407	0.0314717343335158	0.134342460287347	0.12785720135854	-0.0233474965688867
-0.0670859449155386	0.0350477576976662	0.118313303868005	0.0340923806251538	-0.0616138607971995	0.191252298900595	0.141414496781924	0.0408082003087256	0.214785714427888	0.198046831229677	0.151427544426849	0.0936233561674675	-0.0851108188457072	0.0647573263587188	0.00113917950244181	-0.129135560534	-0.0973701422981261	-0.156923528567189	-0.158241401905928	-0.203047031569129	-0.172792545800338	-0.0108162470987057
0.165761513971664	0.0582214230849455	0.0995237869474586	0.168791220719989	0.201906457634586	0.028522587343998	-0.0177849659927567	0.0390258978375984	-0.0814263838494838	0.00257146230056173	-0.190133468633364	-0.129821281185856	-0.150481213376576	-0.196674049480564	-0.143139066748469	0.0657948741990928	-0.0505492863200715	-0.045124040896969	0.171673001714694	0.0715197075330626	-0.000248892511858302	0.0066569337807258
0.0281410155142	0.0484689673008338	-0.184711511351836	-0.165116998678327	-0.105448407414105	-0.218113175500458	-0.171070556113931	-0.0308833155688837	-0.108904821719158	-0.166977031876602	0.0474080303615388	-0.0403191482135437	0.167139683276854	0.0872345862124166	0.0652893629527779	0.166617660692551	0.217973130555961	0.199158998847133	0.0379719345001704	0.138026772234303	0.128129310179703	-0.0789141459694372
0.015031568566437	0.140092159969193	0.0929506126709347	0.0183391515600674	-0.0748259843924123	-0.00685816063224124	-0.0896390446894831	0.191057807240181	0.18876827830738	0.156122023382561	0.124565035717213	-0.0954119586681745	-0.0377373387204347	0.0124967980629024	-0.100058242370164	-0.018100746164479	0.0254699896260426	-0.0612385258731611	-0.129054463357238	-0.138034444148499	-0.168159066361353	-0.301102685823968
0.143817612091538	0.0511320225931755	0.0905027214807768	0.161584476972636	0.197963837860698	-0.0053957645491438	-0.0779378359144169	-0.0749646902915375	-0.0963254630088948	-0.0235654120941792	-0.189397804014805	-0.165285571473573	-0.140193633042158	-0.197545289774117	-0.170825415061843	0.0718637800888175	-0.0401923752659458	-0.0349768642796791	0.171908412657804	0.0806538900971417	-0.000416896936681413	-0.200861802782951
0.0199532775148497	0.038328814746262	-0.187898702811495	-0.16718819695764	-0.113572963453938	-0.227099850494126	-0.186749594248256	-0.0817297839084174	-0.10087352783307	-0.16933510724308	0.0563293209429535	-0.0517058916055958	0.175187971454319	0.0921467660597798	0.0670781683599152	0.166506187527126	0.218778707666914	0.2079173536407	0.0314717343335159	0.134342460287347	0.12785720135854	-0.0233474965688866
