"feature","id","pval","qval","tname"
"gene","MSTRG.1611",0.00618625161847297,0.795139541361059,"FBtr0080326"
"gene","MSTRG.7918",0.00628187449749307,0.796806186260963,"FBtr0301008"
"gene","MSTRG.6185",0.00670745033313447,0.835904543730278,"FBtr0300774"
"gene","MSTRG.14238",0.00676354298868898,0.835904543730278,"MSTRG.14238.1"
"gene","MSTRG.152",0.0070724124983208,0.863013373212817,"FBtr0078094"
"gene","MSTRG.10419",0.00732299248972113,0.879182195795479,"FBtr0083951"
"gene","MSTRG.2364",0.00739704341160619,0.879182195795479,"FBtr0310561"
"gene","MSTRG.4794",0.00748336654872672,0.879182195795479,"FBtr0086540"
"gene","MSTRG.8369",0.00791661670381583,0.879182195795479,"FBtr0302233"
"gene","MSTRG.867",0.00795248244517099,0.879182195795479,"FBtr0079263"
"gene","MSTRG.3376",0.00811648799924669,0.879182195795479,"MSTRG.3376.1"
"gene","MSTRG.5277",0.00812492755700422,0.879182195795479,"FBtr0071958"
"gene","MSTRG.9898",0.00812635512526527,0.879182195795479,"FBtr0083094"
"gene","MSTRG.6990",0.00814807095284698,0.879182195795479,"FBtr0076103"
"gene","MSTRG.7766",0.00818534739778465,0.879182195795479,"FBtr0300582"
"gene","MSTRG.177",0.00820813253336028,0.879182195795479,"FBtr0078080"
"gene","MSTRG.859",0.00831456460836033,0.880795635435094,"FBtr0079266"
"gene","MSTRG.10456",0.00888789952427693,0.931297297978583,"MSTRG.10456.1"
"gene","MSTRG.4081",0.00922212049505755,0.941655486224051,"FBtr0087512"
"gene","MSTRG.2362",0.00927106145030632,0.941655486224051,"FBtr0089395"
"gene","MSTRG.7327",0.00927979991610839,0.941655486224051,"FBtr0075699"
"gene","MSTRG.4363",0.00949331741469195,0.951560452204902,"FBtr0087121"
"gene","MSTRG.2232",0.00966121820408239,0.951560452204902,"MSTRG.2232.1"
"gene","MSTRG.12893",0.00996698611314917,0.951560452204902,"FBtr0343412"
"gene","MSTRG.12962",0.00998426289469312,0.951560452204902,"FBtr0071472"
"gene","MSTRG.6620",0.0103339835704502,0.951560452204902,"FBtr0076711"
"gene","MSTRG.10764",0.0108633219192735,0.951560452204902,"FBtr0339619"
"gene","MSTRG.10976",0.0109306956710014,0.951560452204902,"FBtr0306105"
"gene","MSTRG.12481",0.0113151891924804,0.951560452204902,"FBtr0346080"
"gene","MSTRG.703",0.0113511393969532,0.951560452204902,"FBtr0345333"
"gene","MSTRG.12175",0.0115550069841214,0.951560452204902,"FBtr0070388"
"gene","MSTRG.2411",0.0117427068710274,0.951560452204902,"FBtr0081364"
"gene","MSTRG.6389",0.0121221772774462,0.951560452204902,"FBtr0112465"
"gene","MSTRG.11589",0.0124056860771965,0.951560452204902,"FBtr0085567"
"gene","MSTRG.3586",0.0125668261991054,0.951560452204902,"MSTRG.3586.5"
"gene","MSTRG.4055",0.0128263081298239,0.951560452204902,"FBtr0087539"
"gene","MSTRG.11877",0.0130237534558246,0.951560452204902,"MSTRG.11877.1"
"gene","MSTRG.4215",0.0130502119808916,0.951560452204902,"MSTRG.4215.4"
