"feature","id","pval","qval","tname"
"gene","MSTRG.12486",0.000168574815398226,0.0114813617787234,"FBtr0070836"
"gene","MSTRG.7081",0.000171404391382857,0.0114813617787234,"FBtr0075998"
"gene","MSTRG.9281",0.000173413864701155,0.0114813617787234,"FBtr0337048"
"gene","MSTRG.10755",0.000173668655251924,0.0114813617787234,"FBtr0334498"
"gene","MSTRG.5943",0.000174895636177674,0.0114813617787234,"FBtr0072899"
"gene","MSTRG.7524",0.000175013139810165,0.0114813617787234,"FBtr0114537"
"gene","MSTRG.12878",0.000175118578566558,0.0114813617787234,"FBtr0301275"
"gene","MSTRG.12011",0.000176967680621476,0.0114813617787234,"FBtr0070134"
"gene","MSTRG.6149",0.000178753252999098,0.0114813617787234,"FBtr0310531"
"gene","MSTRG.11357",0.000179517025498455,0.0114813617787234,"FBtr0113298"
"gene","MSTRG.11200",0.000180271074470495,0.0114813617787234,"FBtr0085015"
"gene","MSTRG.1208",0.000181074017352456,0.0114813617787234,"FBtr0079782"
"gene","MSTRG.10452",0.000181864445482738,0.0114813617787234,"FBtr0300447"
"gene","MSTRG.13375",0.000182290886637793,0.0114813617787234,"FBtr0343596"
"gene","MSTRG.11397",0.000185774704076769,0.011569506098635,"FBtr0085307"
"gene","MSTRG.6493",0.00018667719921639,0.011569506098635,"FBtr0100278"
"gene","MSTRG.8520",0.000192108680776348,0.0117173999873982,"FBtr0332449"
"gene","MSTRG.5371",0.000194724922559786,0.0117173999873982,"FBtr0072237"
"gene","MSTRG.263",0.000194993555104883,0.0117173999873982,"FBtr0307056"
"gene","MSTRG.7456",0.000195113540515601,0.0117173999873982,"FBtr0333575"
"gene","MSTRG.1005",0.00019771366577892,0.0117822136060715,"FBtr0343408"
"gene","MSTRG.9730",0.000201894342192643,0.0119395073966901,"FBtr0082869"
"gene","MSTRG.5390",0.000205225901202422,0.0119708335639388,"FBtr0072132"
"gene","MSTRG.8848",0.000208030482521604,0.0119708335639388,"FBtr0081617"
"gene","MSTRG.12584",0.000208123993195475,0.0119708335639388,"FBtr0070912"
"gene","MSTRG.5913",0.000208604947867785,0.0119708335639388,"FBtr0072913"
"gene","MSTRG.745",0.000211412128066524,0.0120427187950835,"FBtr0079100"
"gene","MSTRG.5435",0.000214579041368346,0.0120557165758015,"FBtr0072166"
"gene","MSTRG.7801",0.000214752663929341,0.0120557165758015,"FBtr0075075"
"gene","MSTRG.11047",0.000218946482672511,0.0121107426593612,"FBtr0084810"
"gene","MSTRG.4057",0.00022130202661419,0.0121107426593612,"FBtr0087564"
"gene","MSTRG.1395",0.000225588668452903,0.0121107426593612,"FBtr0080002"
"gene","MSTRG.13318",0.000226371061114117,0.0121107426593612,"FBtr0073819"
"gene","MSTRG.4364",0.000227496348368161,0.0121107426593612,"FBtr0087120"
"gene","MSTRG.6917",0.000227953643747725,0.0121107426593612,"FBtr0076199"
"gene","MSTRG.7535",0.000228234019089446,0.0121107426593612,"FBtr0075419"
"gene","MSTRG.5463",0.000228239115563023,0.0121107426593612,"MSTRG.5463.1"
"gene","MSTRG.12992",0.000235094359811949,0.0121235994343226,"FBtr0071503"
"gene","MSTRG.6108",0.00023789864649626,0.0121235994343226,"FBtr0333140"
"gene","MSTRG.9174",0.000238185170031269,0.0121235994343226,"FBtr0082077"
"gene","MSTRG.13289",0.00023906520492134,0.0121235994343226,"FBtr0301560"
"gene","MSTRG.1801",0.000239224013732331,0.0121235994343226,"FBtr0080539"
"gene","MSTRG.10075",0.000239403690479145,0.0121235994343226,"FBtr0305130"
"gene","MSTRG.6187",0.000239436002768989,0.0121235994343226,"FBtr0300775"
"gene","MSTRG.7125",0.000252984471166284,0.0127264331047091,"FBtr0075958"
"gene","MSTRG.862",0.000262021797853396,0.0130111655101154,"FBtr0079265"
"gene","MSTRG.4900",0.000262169409960267,0.0130111655101154,"FBtr0086267"
"gene","MSTRG.3255",0.00026641690365814,0.0130111655101154,"FBtr0088710"
"gene","MSTRG.8217",0.000267349729851096,0.0130111655101154,"FBtr0078446"
"gene","MSTRG.5450",0.000267736300098576,0.0130111655101154,"FBtr0343338"
"gene","MSTRG.136",0.000268721631808244,0.0130111655101154,"FBtr0078139"
"gene","MSTRG.3522",0.00027131288720994,0.0130451747176857,"FBtr0088310"
"gene","MSTRG.12810",0.00027279182964568,0.0130451747176857,"FBtr0071228"
"gene","MSTRG.7858",0.000278269450029622,0.0132254811618373,"FBgn0262031"
"gene","MSTRG.974",0.000282447691134946,0.013342208922088,"FBtr0079436"
"gene","MSTRG.12051",0.000284403745510309,0.0133531867664749,"FBtr0070182"
"gene","MSTRG.4051",0.000288384076920556,0.0134585026741178,"FBtr0087536"
"gene","MSTRG.7615",0.000293629012630747,0.0136015355625564,"FBtr0290221"
"gene","MSTRG.4619",0.000294960368466435,0.0136015355625564,"FBtr0086787"
"gene","MSTRG.809",0.000298172335272628,0.0136682904222311,"FBtr0300048"
"gene","MSTRG.9045",0.000303373436765453,0.0138249059683645,"FBtr0337074"
"gene","MSTRG.11229",0.00030833313654588,0.0139687532679587,"FBtr0085096"
"gene","MSTRG.14087",0.000320003254389967,0.0143110116570659,"FBtr0077183"
"gene","MSTRG.3833",0.00032046514565609,0.0143110116570659,"MSTRG.3833.1"
"gene","MSTRG.9650",0.000321429718385113,0.0143110116570659,"FBtr0082736"
"gene","MSTRG.6075",0.000327308013574612,0.0144894581780715,"FBtr0073076"
"gene","MSTRG.12446",0.000332649153414799,0.0145414095676166,"MSTRG.12446.1"
"gene","MSTRG.4643",0.000333742330787867,0.0145414095676166,"FBtr0086749"
"gene","MSTRG.12061",0.000338229371076526,0.0145414095676166,"FBtr0303264"
"gene","MSTRG.4350",0.000338527362139018,0.0145414095676166,"FBtr0113085"
"gene","MSTRG.6150",0.000339268632787548,0.0145414095676166,"FBtr0073264"
"gene","MSTRG.7638",0.000340306245629307,0.0145414095676166,"FBtr0445670"
"gene","MSTRG.882",0.000341620826294853,0.0145414095676166,"FBtr0079314"
"gene","MSTRG.7602",0.000345187533738911,0.0146129389282806,"FBtr0306704"
"gene","MSTRG.13507",0.000355063201612715,0.014835756705818,"FBtr0074183"
"gene","MSTRG.13716",0.000355918367232366,0.014835756705818,"FBtr0074443"
"gene","MSTRG.6855",0.000356196043278967,0.014835756705818,"FBtr0076347"
"gene","MSTRG.13242",0.000362783605344474,0.0150293293615168,"FBtr0073720"
"gene","MSTRG.1680",0.000369384607925127,0.0151753479329937,"FBtr0080429"
"gene","MSTRG.7783",0.000370225991911166,0.0151753479329937,"FBtr0075057"
"gene","MSTRG.10906",0.00037536079115108,0.0152301272701478,"FBtr0084632"
"gene","MSTRG.10038",0.000375494295675516,0.0152301272701478,"MSTRG.10038.1"
"gene","MSTRG.803",0.000381117571973011,0.0153167129635819,"FBtr0079221"
"gene","MSTRG.4975",0.000381726728374554,0.0153167129635819,"FBtr0071541"
"gene","MSTRG.2505",0.00038620654776822,0.0153167129635819,"FBtr0081475"
"gene","MSTRG.8315",0.000388475795170984,0.0153167129635819,"FBtr0078555"
"gene","MSTRG.10063",0.00039080531389668,0.0153167129635819,"FBtr0083378"
"gene","MSTRG.9930",0.000390935439385176,0.0153167129635819,"FBtr0083180"
"gene","MSTRG.2022",0.000391468848172094,0.0153167129635819,"FBtr0303445"
"gene","MSTRG.2439",0.000398517815666244,0.0155141583817407,"FBtr0081460"
"gene","MSTRG.8222",0.000404027919011063,0.0156500214428935,"FBtr0078471"
"gene","MSTRG.5846",0.000409241124396109,0.0157115812198573,"FBtr0072761"
"gene","MSTRG.7085",0.000409673345348027,0.0157115812198573,"FBtr0333381"
"gene","MSTRG.10236",0.000417913140445259,0.0159486359558099,"FBtr0334146"
"gene","MSTRG.11188",0.00042185767606695,0.0159569121449791,"FBtr0100012"
"gene","MSTRG.11770",0.000422249514614781,0.0159569121449791,"FBtr0085845"
"gene","MSTRG.7826",0.000428988471179448,0.0161328819719766,"FBtr0075032"
"gene","MSTRG.8970",0.000431352025229148,0.0161434016398561,"FBtr0081807"
"gene","MSTRG.7285",0.000436813271124326,0.0161945181475335,"FBtr0075743"
"gene","MSTRG.13550",0.000436898708252809,0.0161945181475335,"FBtr0310314"
"gene","MSTRG.4111",0.000440128334092904,0.0162347650118474,"FBtr0309056"
"gene","MSTRG.14106",0.000442175734800543,0.0162347650118474,"FBtr0077198"
"gene","MSTRG.10103",0.000455162145845511,0.0165919628405228,"FBtr0083408"
"gene","MSTRG.3916",0.000462146585505252,0.0165919628405228,"FBtr0087765"
"gene","MSTRG.5598",0.000462268014575939,0.0165919628405228,"FBtr0072397"
"gene","MSTRG.11440",0.000462558182136141,0.0165919628405228,"FBtr0085415"
"gene","MSTRG.3169",0.000464022046610113,0.0165919628405228,"FBtr0088777"
"gene","MSTRG.8216",0.000468811103567557,0.0165919628405228,"FBtr0089579"
"gene","MSTRG.12165",0.000469961435678234,0.0165919628405228,"FBtr0345608"
"gene","MSTRG.7991",0.000471215780399215,0.0165919628405228,"FBtr0078241"
"gene","MSTRG.4410",0.000475851277003669,0.0165919628405228,"FBtr0087047"
"gene","MSTRG.8079",0.000477097050219921,0.0165919628405228,"FBtr0078267"
"gene","MSTRG.4839",0.000480634382100442,0.0165919628405228,"FBtr0302932"
"gene","MSTRG.4982",0.000482205040843287,0.0165919628405228,"FBtr0345356"
"gene","MSTRG.12774",0.000482696815668815,0.0165919628405228,"FBgn0040928"
"gene","MSTRG.10285",0.000485549245983097,0.0165919628405228,"FBtr0321263"
"gene","MSTRG.11519",0.000485714745349197,0.0165919628405228,"FBtr0085531"
"gene","MSTRG.1115",0.000488897805455579,0.0165919628405228,"FBtr0079606"
"gene","MSTRG.1101",0.000489728760780128,0.0165919628405228,"FBtr0079598"
"gene","MSTRG.11147",0.000490455594485573,0.0165919628405228,"FBtr0084949"
"gene","MSTRG.6254",0.000493611166184404,0.0166261117583938,"FBtr0304989"
"gene","MSTRG.7994",0.000500050670811936,0.0166511031015339,"FBtr0331817"
"gene","MSTRG.807",0.000500638359525185,0.0166511031015339,"FBtr0079185"
"gene","MSTRG.3920",0.000500801216297586,0.0166511031015339,"FBtr0087740"
"gene","MSTRG.3388",0.000503957861497373,0.0166844510812827,"FBtr0088531"
"gene","MSTRG.6430",0.000506203596517096,0.016687486222204,"FBtr0076960"
"gene","MSTRG.6248",0.000519792416091791,0.0170131597242611,"FBtr0073323"
"gene","MSTRG.12136",0.000520474874745047,0.0170131597242611,"FBtr0332587"
"gene","MSTRG.2999",0.000527557625585207,0.0171722223756664,"FBtr0336872"
"gene","MSTRG.319",0.000531110266510315,0.0171736712514611,"FBtr0077816"
"gene","MSTRG.11592",0.000533093470294288,0.0171736712514611,"FBtr0085579"
"gene","MSTRG.13145",0.000534252584432959,0.0171736712514611,"FBtr0331588"
"gene","MSTRG.3884",0.000538988358175008,0.0172543091354619,"FBtr0087801"
"gene","MSTRG.6152",0.000546834266842433,0.0173935688663955,"FBtr0310632"
"gene","MSTRG.2389",0.000549861949803554,0.0173935688663955,"FBtr0081358"
"gene","MSTRG.4917",0.000551907507691851,0.0173935688663955,"FBtr0086255"
"gene","MSTRG.13076",0.000552513242064956,0.0173935688663955,"FBtr0073503"
"gene","MSTRG.702",0.000556285623281028,0.0173935688663955,"FBtr0329982"
"gene","MSTRG.8498",0.000556809742980002,0.0173935688663955,"FBtr0112501"
"gene","MSTRG.1541",0.000559180485441679,0.0173974747819947,"FBtr0091678"
"gene","MSTRG.9962",0.000572755079977005,0.0176746744305126,"FBtr0083213"
"gene","MSTRG.889",0.000573951588586086,0.0176746744305126,"FBtr0346452"
"gene","MSTRG.9290",0.000574934549695261,0.0176746744305126,"FBtr0082237"
"gene","MSTRG.5254",0.000580664955267096,0.0177802822468545,"FBtr0071942"
"gene","MSTRG.11594",0.000583140607827048,0.017785788538725,"FBtr0089747"
"gene","MSTRG.10733",0.000593639587543326,0.0180350034694045,"FBtr0303508"
"gene","MSTRG.5925",0.000597194825431302,0.0180721418461574,"FBtr0072877"
"gene","MSTRG.1554",0.000603189970046714,0.0181624224610536,"FBtr0080241"
"gene","MSTRG.13901",0.000606054401942058,0.0181624224610536,"MSTRG.13901.1"
"gene","MSTRG.13322",0.000607211490565751,0.0181624224610536,"FBtr0073839"
"gene","MSTRG.3387",0.00062012745506923,0.0184774130554666,"FBtr0088530"
"gene","MSTRG.10690",0.000622741538364058,0.0184842095697561,"FBtr0084305"
"gene","MSTRG.10044",0.000627629528601847,0.018558190679689,"FBtr0083360"
